ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
785.5,2.151,1.8e+08,7.404,NA,NA,5837,0.5927,855500000,5.285,16.94,0.9918,6.176,1.091
23.74,4.888,29830000,6.004,NA,NA,257300,0.4033,18870,0.4875,14.09,0.9094,6.122,1.019
527700,1.006,207100,5.076,NA,NA,257300,0.4033,52900,0.3626,13.57,1.044,5.868,1.086
18860000,4.778,3.951e+09,5.244,NA,NA,257300,0.4033,5234,0.3723,15.4,0.9201,5.924,1.141
256300000,0.8541,1.917e+09,1.347,NA,NA,3537,0.6438,997000,3.933,35.39,0.6452,5.882,1.161
61690,6.937,8.745,6.964,NA,NA,12890,0.493,9.636,4.811,12.77,0.9814,5.532,1.01
1431000,8.094,2639000,4.623,NA,NA,81750,0.4126,484400,1.201,15.72,0.9704,6.239,1.052
19940,6.315,11.47,7.786,NA,NA,262.1,1.006,51.7,1.117,37.4,0.6744,6.586,1.19
19.62,7.877,1842000,2.506,NA,NA,88780000,0.2515,78.85,1.101,27.64,0.6317,5.81,1.208
9544,8.663,1146000,1.442,NA,NA,94.34,1.408,75,1.201,34.26,0.5637,5.464,1.112
14660000,2.496,3.001e+09,6.628,NA,NA,3509,0.5762,942400000,1.679,41.03,0.5182,5.448,1.035
10160,7.108,3908000,8.006,NA,NA,23620,0.4619,720700000,2.897,35.34,0.6848,6.514,0.9984
138300000,0.5748,38000,3.652,NA,NA,7576,0.5582,1.36e+08,0.7567,24.9,0.6696,6.013,1.184
60430,9.911,173.8,1.158,NA,NA,7993,0.5845,501600,1.331,11.63,1.113,6.146,1.213
6.653e+09,1.762,77.89,1.119,NA,NA,1150,0.6778,2.911e+09,1.165,15.26,0.9439,5.601,1.51
2.059e+09,0.3595,55.17,1.787,NA,NA,507600,0.3667,1.744e+09,0.1607,31.06,0.6828,6.407,1.19
1.27e+08,9.658,1.853e+09,0.2527,NA,NA,2232000,0.3196,1.744e+09,0.1607,70.48,0.4648,6.229,1.046
3426000,5.599,100100,2.171,NA,NA,1464000,0.3043,1.744e+09,0.1607,51.38,0.4783,6.419,1.087
1454,6.753,3.298e+09,0.1921,NA,NA,1531000,0.3015,1.744e+09,0.1607,21.86,0.8142,6.341,1.227
5.914e+09,6.127,404.1,1.374,NA,NA,13480000,0.3158,1.744e+09,0.1607,11.23,1.159,6.367,1.098
1.107e+09,0.7627,395.4,1.241,NA,NA,1.294e+09,0.2128,1.744e+09,0.1607,10.53,1.205,6.267,1.055
569100,5.228,6717,1.235,NA,NA,1.294e+09,0.2128,1.744e+09,0.1607,61.96,0.4725,6.43,1.033
190900,6.461,813.5,2.666,NA,NA,1.294e+09,0.2128,5994000,0.2702,635.2,0.3087,6.307,1.065
96070000,6.267,32.77,6.995,NA,NA,1.294e+09,0.2128,5994000,0.2702,14.61,0.9389,5.533,1.122
518.5,6.204,1676,1.969,NA,NA,10170000,0.2853,5994000,0.2702,11.21,1.052,6.552,0.9578
2.073e+09,7.02,8.606e+09,7.091,NA,NA,24870000,0.2498,6739000,0.2437,24.38,0.6244,6.114,1.065
809800000,8.613,589800,6.426,NA,NA,11340000,0.2785,993400,0.2817,14.73,0.8483,5.475,1.185
5196,2.507,3900000,7.839,NA,NA,43910000,0.2824,993400,0.2817,13.14,0.97,6.945,1.261
1300000,3.734,2955000,5.693,NA,NA,43910000,0.2824,440500,0.3191,13.54,0.9465,6.34,0.882
239700000,6.45,1.032e+09,0.427,NA,NA,34.41,2.016,440500,0.3191,26.04,0.6274,6.564,1.027
9204000,6.732,631.8,0.6046,NA,NA,30.51,2.37,440500,0.3191,21.17,0.7109,6.248,1.096
31300000,7.405,2005,0.6155,NA,NA,24.22,3.051,2.5e+09,0.1412,24.5,0.6421,5.795,1.005
1073,6.988,369.8,0.7849,NA,NA,24.22,3.051,2.5e+09,0.1412,13.26,0.8911,5.577,1.131
9.32e+08,2.806,876900,9.561,NA,NA,19.62,2.953,2.5e+09,0.1412,31.72,0.6911,6.197,1.228
13610,4.938,11.69,6.029,NA,NA,27.97,2.454,2.5e+09,0.1412,20.58,0.7499,5.876,1.121
139.7,4.832,82470000,5.832,NA,NA,77.27,1.83,4.822e+09,0.2039,15.58,0.9667,5.363,1.041
15.94,8.662,61.64,8.109,NA,NA,78040,4.058,17.99,2.153,29.85,0.5187,6,1.027
10.89,7.378,16250,0.4005,NA,NA,9.916,8.862,34.11,1.569,31.48,0.5978,7.164,0.9253
119600,2.092,19940000,0.2109,NA,NA,10.68,8.958,607.8,0.5958,16.7,0.7479,5.764,1.148
1167000,2.112,19940000,0.2109,NA,NA,27680000,4.827,21.73,2.112,12.07,1.001,5.108,1.073
107700000,4.98,1.338e+09,3.752,NA,NA,1211,0.7914,43.49,1.19,24.83,0.668,7.049,1.02
4.45e+09,4.318,11.62,5.924,NA,NA,700700,0.7869,63.25,1.006,22.87,0.5983,5.74,1.196
4.45e+09,4.318,98130000,7.831,NA,NA,614600000,0.237,164.6,0.873,25.01,0.7512,6.65,1.143
627.3,5.218,12290000,6.211,NA,NA,2851,0.5949,3015,0.5126,12.39,0.9646,6.056,1
24270,0.8273,1678,2.853,NA,NA,5942,0.5567,3015,0.5126,11.04,1.027,5.106,0.9798
133300,4.533,283900000,5.495,NA,NA,174.9,1.092,77680000,0.3246,25.43,0.67,5.449,1.118
282400,2.301,982900,6.047,NA,NA,2641,0.6993,24460000,0.2539,28.64,0.7201,6.556,1.268
370.4,8.826,12240,5.174,NA,NA,2641,0.6993,31890000,0.2262,10.29,1.208,6.822,1.135
63.4,2.459,52850000,1.191,NA,NA,1.489e+09,0.2005,1063000,0.2644,10.74,1.105,5.708,1.097
57.86,1.961,31.87,2.546,NA,NA,1.489e+09,0.2005,173900,0.3048,14.61,0.7937,7.419,1.008
1993000,1.563,62.02,5.68,NA,NA,1.489e+09,0.2005,173900,0.3048,105.4,0.4298,6.17,1.046
2.709e+09,3.554,25890000,8.159,NA,NA,118100000,0.2445,231100,0.3013,243.5,0.3387,6.327,1.048
2522000,0.3743,281700,8.506,NA,NA,13120000,0.3049,3.625e+09,6.161,276.2,0.3322,5.984,1.17
2522000,0.3743,127500000,9.21,NA,NA,23280000,0.3019,2910,1.217,316.7,0.3057,6.419,1.047
88390,1.101,1421,9.337,NA,NA,23280000,0.3019,121400000,9.641,10.29,1.226,6.15,1.048
54910000,0.9493,667800,8.026,NA,NA,84020000,0.2354,7280000,9.346,14.79,0.9771,6.538,0.9922
1.583e+09,8.335,629800,3.832,NA,NA,1.068e+09,0.2007,47840000,5.661,10.76,0.9713,7.047,1.032
12260,2.409,111900000,4.903,NA,NA,1.068e+09,0.2007,693.3,9.39,21,0.8163,6.814,1.008
64930,5.363,114800000,0.7193,NA,NA,2212000,0.433,2742,9.234,27.32,0.6682,6.516,1.101
18810,0.7013,3563,2.207,NA,NA,35730000,0.3047,172900000,3.776,13.85,0.8458,5.938,1.007
469200,0.9411,8991,5.919,NA,NA,536600000,0.217,307.6,8.642,24.56,0.7165,5.53,1.122
578600000,0.2534,103,1.437,NA,NA,9720,0.5178,296.1,5.677,18.95,0.7965,5.834,0.8923
578600000,0.2534,21050000,7.184,NA,NA,1121,0.7044,10.47,4.891,16.73,0.9173,6.525,1.211
578600000,0.2534,11840,0.6447,NA,NA,2119,0.6153,13.63,3.641,13.06,0.903,6.289,1.123
578600000,0.2534,58.03,2.07,NA,NA,755.4,0.7709,22.14,4.274,11.35,0.9171,6.146,1.026
578600000,0.2534,1089000,2.018,NA,NA,845.6,0.7809,81.21,1.333,14.85,0.7908,7.963,0.9227
1.217e+09,0.291,1068000,1.917,NA,NA,2710,0.7184,3022000,6.866,24.11,0.685,5.98,1.086
137800000,0.3771,2099000,6.03,NA,NA,11700,0.524,406700000,6.055,40.52,0.5907,6.597,1.013
6918000,7.893,1.708e+09,1.196,NA,NA,33.94,2.303,6663000,2.623,53.51,0.5,5.938,0.9352
89780000,4.794,313.5,7.173,NA,NA,41.58,2.13,848800,2.682,29.8,0.5649,6.066,1.121
95830000,4.765,427200,3.887,NA,NA,38.08,2.165,362500,9.751,37.62,0.5722,7.271,1.093
244.4,5.076,2665,3.008,NA,NA,24.22,2.356,145.1,8.883,24.37,0.6565,7.359,0.9665
138.6,1.226,1.23e+08,8.686,NA,NA,20.21,2.577,883.2,8.83,13.71,0.9407,6.441,1.09
59.93,1.85,180500,2.992,NA,NA,1451,0.7208,5191000,5.291,17.57,0.8145,5.857,1.05
41.84,2.193,6.67e+09,5.891,NA,NA,1451,0.7208,2.65e+08,9.25,100.5,0.4368,6.257,1.139
19160,3.758,78850,1.798,NA,NA,57.66,1.393,2.271e+09,6.337,17.51,0.8219,6.008,1.047
160.8,4.301,141400,3.321,NA,NA,55600,0.454,956800000,6.315,82.29,0.3932,6.638,1.045
273700000,0.4066,3498,8.293,NA,NA,195.6,1.153,898.2,8.459,58.62,0.5091,6.416,1.139
1770000,0.456,153.6,0.9307,NA,NA,160.3,1.258,785200000,6.577,18.42,0.7096,6.531,1.059
1770000,0.456,153.6,0.9307,NA,NA,2697,0.756,55.62,1.578,9.39,1.039,5.758,1.137
5294000,0.4483,75.12,1.343,NA,NA,85.55,1.361,9.179e+09,9.789,11.63,1.009,5.351,1.088
1172000,5.436,1610,0.5894,NA,NA,342.1,1.018,47.67,7.701,10.92,1.153,6.166,1.058
13190,1.128,1610,0.5894,NA,NA,189,0.9959,2647,5.289,21.03,0.7992,6.187,1.087
82600,2.926,1610,0.5894,NA,NA,273.4,1.008,2905,5.608,26,0.6408,6.326,1.027
1858,4.992,501.6,0.6417,NA,NA,273.4,1.008,38.48,5.899,15.1,0.8599,5.522,1.126
2.065e+09,2,1.603e+09,2.985,NA,NA,3478,0.6074,9.772,5.928,20.6,0.7626,5.768,1.193
49230000,3.088,247.9,9.566,NA,NA,205400,0.4272,35500000,5.785,26.01,0.7004,6.116,1.125
14640000,9.919,11760000,3.146,NA,NA,949400,0.3032,195.8,4.417,16.2,0.8669,5.547,1.232
69470,4.947,2.049e+09,7.359,NA,NA,864200,0.3289,182600000,4.623,15.97,0.9471,6.236,1.042
26.62,6.348,816,0.99,NA,NA,3651000,0.3111,49520000,0.4738,12.31,1.133,6.499,1.014
2.33e+09,3.894,498100,5.349,NA,NA,3651000,0.3111,392800000,1.065,15.58,0.8997,5.503,1.009
32310000,5.27,38960,7.843,NA,NA,3651000,0.3111,41350000,0.2198,23.44,0.7135,7.069,1.124
9611000,3.777,9.247,7.087,NA,NA,710500,0.3593,113.8,1.555,21.3,0.6462,6.094,1.047
78420000,6.389,16380,5.172,NA,NA,1161000,0.3993,43.59,1.895,29.88,0.65,5.381,1.097
3.35e+08,4.987,55.16,1.381,NA,NA,1713,0.8335,1197,0.7283,12.95,0.9676,6.332,1.155
36.07,2.531,22470,5.255,NA,NA,3227,0.8228,87.27,1.236,11.08,0.9992,5.692,1.181
36.07,2.531,10590000,3.538,NA,NA,216100000,0.4662,7519000,9.862,16.37,0.8484,6.145,0.9951
76.49,1.827,18020000,8.425,NA,NA,464000,0.3811,27130000,8.952,49.71,0.5251,5.759,1.221
817.9,1.141,1457,3.778,NA,NA,15710000,0.2697,8349,4.747,42.04,0.5411,6.678,1.126
3561000,6.225,7.949e+09,5.125,NA,NA,10400000,0.2886,20250000,0.9332,22.12,0.816,5.894,1.21
36030,8.054,37930000,8.48,NA,NA,10400000,0.2886,92440000,0.1751,11.54,1.067,6.945,1.09
7061,5.578,71650,3.334,NA,NA,6130000,0.3093,92440000,0.1751,13.33,0.9757,6.102,1.055
1.477e+09,2.608,4310,4.057,NA,NA,784200,0.3581,92440000,0.1751,13.38,0.9824,5.761,0.9651
333100,1.009,93.79,8.335,NA,NA,784200,0.3581,92440000,0.1751,14.16,0.9986,5.704,1.045
943300000,3.708,307900000,1.012,NA,NA,150000,0.3675,92440000,0.1751,18.91,0.8274,5.55,1.159
85.49,4.501,555700,0.318,NA,NA,199.1,1.354,92440000,0.1751,18.52,0.8686,6.726,0.9796
217.9,2.44,555700,0.318,NA,NA,53.35,2.221,92440000,0.1751,15.95,0.8353,6.164,1.023
77220,1.847,322.8,4.785,NA,NA,1.65e+09,0.3094,1.35e+08,2.322,17.68,0.7414,5.706,1.173
30.06,3.006,2186,3.055,NA,NA,386.9,0.9002,656.1,2.136,19.2,0.7335,5.738,1.168
93.8,2.074,524200,7.238,NA,NA,199,1.059,6074,2.21,21.57,0.6485,6.183,1.011
1877000,8.041,2338000,1.815,NA,NA,256000,0.3525,76.11,5.172,14.82,1.079,5.912,1.078
23600,6.623,9174000,0.2415,NA,NA,139.8,1.108,3.327e+09,2.227,16.49,0.8576,6.354,1.095
178.6,4.604,9174000,0.2415,NA,NA,219.9,0.9682,1286000,2.941,13.35,0.9736,5.836,1.079
9506,0.6801,9174000,0.2415,NA,NA,219.9,0.9682,3.541e+09,0.2435,15.11,0.7943,6.538,1.006
1298,0.8489,9174000,0.2415,NA,NA,512.1,0.9028,5972000,7.354,31.31,0.5319,6.27,1.174
152.3,1.284,94250000,0.2355,NA,NA,512.1,0.9028,1387,9.189,17.32,0.7175,5.999,0.982
152.3,1.284,1.11e+09,0.2436,NA,NA,393.9,1.088,1216,1.942,24.21,0.6094,5.865,1.106
33.14,7.459,1945,5.335,NA,NA,41.21,2.15,5607,0.3889,61.21,0.4804,6.263,1.038
16.59,4.814,70.24,1.247,NA,NA,40.34,1.882,263700,0.3321,88.76,0.4292,6.363,1.038
44.67,8.42,70.24,1.247,NA,NA,38.07,1.936,2815,0.4201,51.97,0.6054,6.023,1.051
41210,9.547,140.2,0.867,NA,NA,38.07,1.936,8070,0.4054,28.55,0.6702,6.377,1.12
2181,1.814,18.47,3.565,NA,NA,102.8,1.267,8070,0.4054,18.55,0.8105,6.53,1.105
8.86e+08,0.4141,134.7,3.938,NA,NA,102.8,1.267,10760,0.3671,14.41,0.8485,6.577,1.086
25.86,6.78,2.891e+09,1.699,NA,NA,190.3,1.106,8206,0.3798,16.3,0.828,6.738,1.037
46990,7.219,19530,5.93,NA,NA,190.3,1.106,8206,0.3798,15.37,0.7964,6.018,1.038
16.14,6.836,27220000,0.2585,NA,NA,222.3,1.16,366900,0.2688,20.3,0.804,5.961,1.043
607600000,1.089,27220000,0.2585,NA,NA,108.3,1.095,327200,0.231,56.09,0.5408,5.913,1.184
42.81,2.281,1185,0.676,NA,NA,635.9,3.519,78740000,0.3111,22.36,0.8022,7.234,0.9635
77.84,1.675,15760,3.886,NA,NA,57.64,2.789,13.34,7.534,12.4,1.098,5.825,1.045
77.84,1.675,182.8,1.162,NA,NA,21230000,4.046,109.3,1.051,25.01,0.672,6.454,1.147
175.1,1.381,18740,2.768,NA,NA,1430000,8.862,3403,0.5407,12.28,0.9532,6.017,1.171
22940,0.5677,345400000,3.913,NA,NA,149.2,8.201,3403,0.5407,63.16,0.5402,5.91,1.121
2436000,8.3,67510000,8.832,NA,NA,297.9,8.139,3403,0.5407,26.91,0.6394,6.151,1.058
2.816e+09,5.6,2.436e+09,2.477,NA,NA,90.12,9.849,349000,0.2494,25.76,0.7208,6.097,1.07
6.14e+08,0.3615,101500,1.456,NA,NA,120700000,7.949,24.46,9.838,13.65,0.8938,5.591,1.121
102500000,2.039,68.66,5.346,NA,NA,15.33,7.962,4014000,2.449,27.69,0.6852,6.506,0.9909
26060000,0.9879,190.2,1.598,NA,NA,253500,9.182,7974000,3.11,42.72,0.5572,6.472,0.9942
8844,4.733,45.5,1.724,NA,NA,927400,6.701,144100,6.092,17.99,0.8074,6.407,1.04
41540,7.572,12440000,9.575,NA,NA,348300000,4.306,2.156e+09,3.92,17.68,0.8645,5.811,1.009
5.986e+09,1.634,132200000,1.962,NA,NA,17.29,9.488,68290000,7.56,14.93,0.9899,5.418,1.151
1845000,6.262,69110000,7.78,NA,NA,8.845,9.989,19230000,2.06,19.25,0.8317,6.346,1.049
106500000,4.712,428.4,0.6364,NA,NA,8.845,9.989,1446,6.306,16.42,0.7413,5.912,1.039
13060000,3.551,428.4,0.6364,NA,NA,5.662e+09,8.814,6994,3.749,29.61,0.6708,5.61,1.152
315000,0.4565,245.6,2.59,NA,NA,70010000,9.576,70250,2.929,18.9,0.7408,7.002,0.863
315000,0.4565,16.22,4.02,NA,NA,42880,9.101,41480,1.15,22.49,0.6781,6.799,1.094
315000,0.4565,2.373e+09,3.826,NA,NA,5010000,5.378,601.2,0.5911,16.36,0.8304,6.204,0.9675
142800,0.4767,9.162e+09,3.793,NA,NA,11.61,7.353,601.2,0.5911,16.18,0.7895,6.259,1.055
3291,4.863,252.3,7.344,NA,NA,12930,9.814,152500,0.5272,17.14,0.7779,5.499,1.25
97070,3.346,146600000,1.267,NA,NA,8.912,8.177,145900,1.001,30.24,0.6428,6.435,0.9151
366500000,0.8456,79720000,0.3218,NA,NA,26500000,5.896,84500000,1.672,13.22,0.9234,6.817,1.056
1.677e+09,2.693,25.87,4.602,NA,NA,1584000,0.3377,1998000,0.274,26.05,0.6019,6.304,1.029
136300000,1.876,64.62,6.761,NA,NA,1584000,0.3377,1998000,0.274,24.44,0.6897,6.63,1.301
6352000,8.094,1.003e+09,7.176,NA,NA,1584000,0.3377,1998000,0.274,33.22,0.6476,5.809,1.091
6184,9.498,1273,3.87,NA,NA,31370000,0.2663,1998000,0.274,27.44,0.6084,6.099,1.065
210.8,6.933,1334,8.283,NA,NA,23.24,3.218,1998000,0.274,18.49,0.7963,6.146,1.155
12.35,7.235,24920,6.284,NA,NA,109500000,8.397,1998000,0.274,11.97,0.9694,6.094,1.171
14.77,5.428,15060,0.8728,NA,NA,17.35,9.78,153500000,0.2171,29.32,0.6263,6.323,1.186
14.77,5.428,176900000,9.548,NA,NA,139.3,8.666,153500000,0.2171,49.87,0.5041,5.162,1.002
2810,0.986,49.01,2.693,NA,NA,135.8,8.079,153500000,0.2171,25.3,0.6718,5.916,1.184
13670000,0.5522,277800000,2.661,NA,NA,91280000,7.007,153500000,0.2171,19.69,0.6762,4.886,1.293
625.5,0.8859,7.772e+09,4.985,NA,NA,1163000,4.37,688900000,0.193,25.64,0.6745,5.595,1.192
663.4,1.057,450.2,3.68,NA,NA,12100000,2.116,688900000,0.193,31.13,0.6125,6.221,1.074
95.06,1.676,861300,2.233,NA,NA,7.157e+09,2.31,688900000,0.193,48.92,0.5318,6.043,1.05
95.06,1.676,101.6,6.686,NA,NA,1.114e+09,5.843,13520000,0.196,17.09,0.7304,6.752,1.136
95.06,1.676,810.6,3.589,NA,NA,525500,6.46,13520000,0.196,26.72,0.7076,6.286,1.135
48.29,2.28,58230,1.952,NA,NA,8.975,8.688,759.5,0.6536,30.63,0.6016,5.857,1.15
48.29,2.28,307600,5.976,NA,NA,8.835,9.457,759.5,0.6536,13.14,0.9915,6.014,1.086
2010,0.7861,1484,0.5924,NA,NA,8.835,9.457,759.5,0.6536,35.36,0.4751,5.503,1.012
543800000,1.127,1484,0.5924,NA,NA,8.835,9.457,185,6.31,17.94,0.8225,6.154,1.091
1331000,8.191,884.6,0.9987,NA,NA,8.835,9.457,4595,0.4103,33.9,0.581,6.142,1.122
1.039e+09,3.366,214.7,1.175,NA,NA,9.329,8.991,4595,0.4103,22.16,0.7341,5.482,1.153
12.85,6.936,176.4,0.9281,NA,NA,9.329,8.991,7539000,0.362,18.1,0.8955,5.91,1.065
64.95,8.603,83.88,8.888,NA,NA,9.329,8.991,770800000,0.206,16.43,0.8348,6.252,1.252
5242000,4.779,266,9.738,NA,NA,9.329,8.991,770800000,0.206,19.49,0.7736,6.031,1.124
169600000,0.3249,197.9,1.03,NA,NA,9.329,8.991,770800000,0.206,16.93,0.7197,6.688,1.211
169600000,0.3249,1419,0.6623,NA,NA,9.329,8.991,4.555e+09,0.1467,23.38,0.7039,6.896,1.053
169600000,0.3249,3734,0.5707,NA,NA,9.329,8.991,1942000,0.3305,19.55,0.7585,6.869,1.059
169600000,0.3249,1882,1.165,NA,NA,9.203,8.659,3180,1.023,18.82,0.8275,6.353,1.143
12290000,4.696,25.96,5.295,NA,NA,9.952,8.451,548.9,7.832,12,0.9082,5.673,1.103
171500,6.888,5168,2.887,NA,NA,9.318,8.604,49160,7.223,28.36,0.7258,5.732,1.089
40540000,0.5887,2848000,6.536,NA,NA,9.318,8.604,98.85,6.813,28.27,0.7146,5.749,1.055
748600,0.9892,35450,3.786,NA,NA,9.318,8.604,45320,2.094,11.79,0.9087,6.926,0.9534
442800000,2.582,146100,7.55,NA,NA,9.318,8.604,4643000,8.862,16.29,0.7953,5.382,0.9721
160.3,1.943,45.3,1.4,NA,NA,9.318,8.604,261500,1.21,19.79,0.8434,6.465,1.022
493.7,1.117,4140000,6.031,NA,NA,9.318,8.604,525600,4.576,20.86,0.8025,6.122,1.161
103.8,1.421,269.8,5.978,NA,NA,9.318,8.604,20.77,9.286,14.45,0.9385,5.991,1.152
932900,5.702,157100,9.569,NA,NA,9.318,8.604,18890000,7.004,20.61,0.6773,5.873,1.125
24780000,7.178,48170000,3.499,NA,NA,9.318,8.604,36.65,5.32,16.13,0.7502,5.842,1.134
302700,2.519,124900000,0.2426,NA,NA,9.318,8.604,939.6,7.063,28.65,0.6459,6.664,0.9267
14.68,9.808,45330000,4.519,NA,NA,9.318,8.604,70260,5.346,11.62,1.282,6.569,0.9761
450.4,2.99,395.6,9.015,NA,NA,9.318,8.604,578400,0.3238,37.27,0.5433,5.982,1.077
42.06,2.806,1.652e+09,3.109,NA,NA,8.11e+08,1.704,26450,0.5428,16.47,0.8475,6.487,0.9987
732,1.048,869.6,2.334,NA,NA,39.94,2.323,3576000,4.324,15.41,0.8544,6.502,1.002
24.53,3.073,5616000,4.385,NA,NA,41360000,1.066,1.277e+09,7.012,17.49,0.9478,5.403,1.162
46.7,2.295,2219000,0.4117,NA,NA,37320,6.855,23160000,2.752,77.66,0.4377,7.016,1.133
116.6,1.384,23600,3.779,NA,NA,10310,9.403,838400000,6.7,54.94,0.4716,6.785,1.101
461800,1.528,1.57e+09,6.777,NA,NA,107100000,8.825,2114000,7.962,27.59,0.667,5.393,1.059
3496000,1.172,342.5,1.262,NA,NA,19110,9.809,489700,6.459,26.77,0.6683,7.075,1.049
4296000,0.3444,2141000,6.56,NA,NA,11.16,9.497,24.12,1.617,26.41,0.7024,6.365,1.099
275200,8.316,2432,5.278,NA,NA,353.9,4.99,432.2,0.5992,24.59,0.6377,6.755,1.123
549700000,2.711,39450,5.899,NA,NA,15.82,5.061,432.2,0.5992,49.79,0.4853,6.415,1.062
16540,8.768,1143,0.6061,NA,NA,12.2,5.133,432.2,0.5992,33.67,0.5921,6.414,1.106
19610,8.878,1143,0.6061,NA,NA,15.62,4.455,432.2,0.5992,29.26,0.6415,6.453,1.053
42.42,2.711,1143,0.6061,NA,NA,19.45,2.98,67720,0.3753,14.6,0.8942,5.506,1.068
22.53,3.04,505.5,1.784,NA,NA,19.48,3.074,67720,0.3753,19.58,0.7386,6.556,0.9727
22.53,3.04,426100,4.451,NA,NA,20.97,3.028,519000,4.015,37.53,0.5664,6.278,1.102
