"drug","conc","units","block","channel"
"verapamil",300,"nM",40.6,"hERG"
"verapamil",1000,"nM",70,"hERG"
"verapamil",30,"nM",-0.2,"hERG"
"verapamil",100,"nM",10.1,"hERG"
"verapamil",300,"nM",26.9,"hERG"
"verapamil",1000,"nM",55.7,"hERG"
"verapamil",30,"nM",4.8,"hERG"
"verapamil",100,"nM",8.1,"hERG"
"verapamil",300,"nM",22.8,"hERG"
"verapamil",1000,"nM",69.5,"hERG"
"verapamil",30,"nM",7.4,"hERG"
"verapamil",100,"nM",17,"hERG"
"verapamil",300,"nM",37.1,"hERG"
"verapamil",1000,"nM",69,"hERG"
"terfenadine",9.999,"nM",7.4,"hERG"
"terfenadine",30,"nM",12.2,"hERG"
"terfenadine",99.9999,"nM",25.3,"hERG"
"terfenadine",300,"nM",41.6,"hERG"
"terfenadine",9.999,"nM",5.8,"hERG"
"terfenadine",30,"nM",9,"hERG"
"terfenadine",99.9999,"nM",17.2,"hERG"
"terfenadine",300,"nM",35,"hERG"
"terfenadine",9.999,"nM",6.5,"hERG"
"terfenadine",30,"nM",12.5,"hERG"
"terfenadine",99.9999,"nM",21.2,"hERG"
"terfenadine",300,"nM",39.4,"hERG"
"terfenadine",9.999,"nM",4.6,"hERG"
"terfenadine",30,"nM",8.8,"hERG"
"terfenadine",99.9999,"nM",24,"hERG"
"terfenadine",300,"nM",45.3,"hERG"
"terfenadine",9.999,"nM",-10.1,"hERG"
"terfenadine",30,"nM",-7.3,"hERG"
"terfenadine",99.9999,"nM",5.7,"hERG"
"terfenadine",300,"nM",30.9,"hERG"
"terfenadine",9.999,"nM",0.2,"hERG"
"terfenadine",30,"nM",2.7,"hERG"
"terfenadine",99.9999,"nM",13.3,"hERG"
"terfenadine",300,"nM",39.3,"hERG"
"terfenadine",9.999,"nM",5.2,"hERG"
"terfenadine",30,"nM",15.1,"hERG"
"terfenadine",99.9999,"nM",32.2,"hERG"
"terfenadine",300,"nM",64.2,"hERG"
"terfenadine",9.999,"nM",3.9,"hERG"
"terfenadine",30,"nM",10.3,"hERG"
"terfenadine",99.9999,"nM",13.4,"hERG"
"terfenadine",300,"nM",46.1,"hERG"
"terfenadine",9.999,"nM",4.2,"hERG"
"terfenadine",30,"nM",11,"hERG"
"terfenadine",99.9999,"nM",31.9,"hERG"
"terfenadine",300,"nM",64.9,"hERG"
"terfenadine",9.999,"nM",1.1,"hERG"
"terfenadine",30,"nM",6.3,"hERG"
"terfenadine",99.9999,"nM",19.9,"hERG"
"terfenadine",300,"nM",48.2,"hERG"
"terfenadine",9.999,"nM",-0.5,"hERG"
"terfenadine",30,"nM",5.5,"hERG"
"terfenadine",99.9999,"nM",20.5,"hERG"
"terfenadine",300,"nM",46.7,"hERG"
"terfenadine",9.999,"nM",2.9,"hERG"
"terfenadine",30,"nM",7.3,"hERG"
"terfenadine",99.9999,"nM",19.7,"hERG"
"terfenadine",300,"nM",48.9,"hERG"
"ranolazine",3000,"nM",30,"hERG"
"ranolazine",10000,"nM",53.2,"hERG"
"ranolazine",30000,"nM",78.8,"hERG"
"ranolazine",1e+05,"nM",97.9,"hERG"
"ranolazine",3000,"nM",26.3,"hERG"
"ranolazine",10000,"nM",51.2,"hERG"
"ranolazine",30000,"nM",80,"hERG"
"ranolazine",1e+05,"nM",100.9,"hERG"
"ranolazine",3000,"nM",25.9,"hERG"
"ranolazine",10000,"nM",49.4,"hERG"
"ranolazine",30000,"nM",79.2,"hERG"
"ranolazine",1e+05,"nM",96.1,"hERG"
"ranolazine",3000,"nM",33.9,"hERG"
"ranolazine",10000,"nM",50.1,"hERG"
"ranolazine",30000,"nM",75.3,"hERG"
"ranolazine",1e+05,"nM",94.7,"hERG"
"ranolazine",3000,"nM",25.1,"hERG"
"ranolazine",10000,"nM",47.6,"hERG"
"ranolazine",30000,"nM",76,"hERG"
"ranolazine",1e+05,"nM",96.7,"hERG"
"ranolazine",3000,"nM",25.2,"hERG"
"ranolazine",10000,"nM",47.5,"hERG"
"ranolazine",30000,"nM",78.2,"hERG"
"ranolazine",1e+05,"nM",94.4,"hERG"
"ranolazine",3000,"nM",34.3,"hERG"
"ranolazine",10000,"nM",60.7,"hERG"
"ranolazine",30000,"nM",83.1,"hERG"
"ranolazine",1e+05,"nM",98.2,"hERG"
"ranolazine",3000,"nM",35.7,"hERG"
"ranolazine",10000,"nM",59.2,"hERG"
"ranolazine",30000,"nM",82.3,"hERG"
"ranolazine",1e+05,"nM",102.1,"hERG"
"ranolazine",3000,"nM",30.2,"hERG"
"ranolazine",10000,"nM",52.7,"hERG"
"ranolazine",30000,"nM",81.5,"hERG"
"ranolazine",1e+05,"nM",96.4,"hERG"
"ranolazine",3000,"nM",26.7,"hERG"
"ranolazine",10000,"nM",48.8,"hERG"
"ranolazine",30000,"nM",78.6,"hERG"
"ranolazine",1e+05,"nM",95.9,"hERG"
"ranolazine",3000,"nM",31,"hERG"
"ranolazine",10000,"nM",48.3,"hERG"
"ranolazine",30000,"nM",75.8,"hERG"
"ranolazine",1e+05,"nM",95.5,"hERG"
"ranolazine",3000,"nM",35.3,"hERG"
"ranolazine",10000,"nM",57.8,"hERG"
"ranolazine",30000,"nM",79.4,"hERG"
"ranolazine",1e+05,"nM",96.4,"hERG"
"ranolazine",3000,"nM",17.9,"hERG"
"ranolazine",10000,"nM",41,"hERG"
"ranolazine",30000,"nM",74.5,"hERG"
"ranolazine",1e+05,"nM",95.2,"hERG"
"sotalol",9990,"nM",3.7,"hERG"
"sotalol",30000,"nM",3.7,"hERG"
"sotalol",99900,"nM",22.4,"hERG"
"sotalol",3e+05,"nM",32,"hERG"
"sotalol",9990,"nM",4.7,"hERG"
"sotalol",30000,"nM",4.4,"hERG"
"sotalol",99900,"nM",27.3,"hERG"
"sotalol",3e+05,"nM",42.2,"hERG"
"sotalol",9990,"nM",2.2,"hERG"
"sotalol",30000,"nM",1.6,"hERG"
"sotalol",99900,"nM",24.7,"hERG"
"sotalol",3e+05,"nM",34.6,"hERG"
"sotalol",9990,"nM",7.2,"hERG"
"sotalol",30000,"nM",4.9,"hERG"
"sotalol",99900,"nM",20.5,"hERG"
"sotalol",3e+05,"nM",29.1,"hERG"
"sotalol",9990,"nM",-1.5,"hERG"
"sotalol",30000,"nM",-3.1,"hERG"
"sotalol",99900,"nM",20.8,"hERG"
"sotalol",3e+05,"nM",30.8,"hERG"
"sotalol",9990,"nM",1.7,"hERG"
"sotalol",30000,"nM",4.7,"hERG"
"sotalol",99900,"nM",40.2,"hERG"
"sotalol",3e+05,"nM",56.2,"hERG"
"sotalol",9990,"nM",12.6,"hERG"
"sotalol",30000,"nM",8.5,"hERG"
"sotalol",99900,"nM",16.1,"hERG"
"sotalol",3e+05,"nM",22.7,"hERG"
"sotalol",9990,"nM",6.8,"hERG"
"sotalol",30000,"nM",8.9,"hERG"
"sotalol",99900,"nM",41.7,"hERG"
"sotalol",3e+05,"nM",53.6,"hERG"
"sotalol",9990,"nM",7.6,"hERG"
"sotalol",30000,"nM",6.8,"hERG"
"sotalol",99900,"nM",23.6,"hERG"
"sotalol",3e+05,"nM",29.8,"hERG"
"diltiazem",3000,"nM",25.5,"hERG"
"diltiazem",10000,"nM",38.7,"hERG"
"diltiazem",30000,"nM",63.6,"hERG"
"diltiazem",1e+05,"nM",87.8,"hERG"
"diltiazem",3000,"nM",27.1,"hERG"
"diltiazem",10000,"nM",53.9,"hERG"
"diltiazem",30000,"nM",75.1,"hERG"
"diltiazem",1e+05,"nM",94.1,"hERG"
"diltiazem",3000,"nM",24.3,"hERG"
"diltiazem",10000,"nM",47.2,"hERG"
"diltiazem",30000,"nM",73.1,"hERG"
"diltiazem",1e+05,"nM",96,"hERG"
"diltiazem",3000,"nM",23.9,"hERG"
"diltiazem",10000,"nM",46.5,"hERG"
"diltiazem",30000,"nM",67.7,"hERG"
"diltiazem",1e+05,"nM",89.3,"hERG"
"diltiazem",3000,"nM",27.4,"hERG"
"diltiazem",10000,"nM",54,"hERG"
"diltiazem",30000,"nM",79.3,"hERG"
"diltiazem",1e+05,"nM",96.6,"hERG"
"diltiazem",3000,"nM",25.9,"hERG"
"diltiazem",10000,"nM",52.2,"hERG"
"diltiazem",30000,"nM",78.7,"hERG"
"diltiazem",1e+05,"nM",95.2,"hERG"
"diltiazem",3000,"nM",28.8,"hERG"
"diltiazem",10000,"nM",54.8,"hERG"
"diltiazem",30000,"nM",76.6,"hERG"
"diltiazem",1e+05,"nM",89.4,"hERG"
"diltiazem",3000,"nM",27.2,"hERG"
"diltiazem",10000,"nM",57.7,"hERG"
"diltiazem",30000,"nM",83.6,"hERG"
"diltiazem",1e+05,"nM",92.8,"hERG"
"diltiazem",3000,"nM",31.3,"hERG"
"diltiazem",10000,"nM",55.3,"hERG"
"diltiazem",30000,"nM",82.1,"hERG"
"diltiazem",1e+05,"nM",92.6,"hERG"
"diltiazem",3000,"nM",24.8,"hERG"
"diltiazem",10000,"nM",51.4,"hERG"
"diltiazem",30000,"nM",77.3,"hERG"
"diltiazem",1e+05,"nM",92.5,"hERG"
"diltiazem",3000,"nM",24.9,"hERG"
"diltiazem",10000,"nM",54.7,"hERG"
"diltiazem",30000,"nM",80.1,"hERG"
"diltiazem",1e+05,"nM",94.5,"hERG"
"cisapride",0.999,"nM",12.6,"hERG"
"cisapride",9.99,"nM",24.4,"hERG"
"cisapride",99.9,"nM",77,"hERG"
"cisapride",300,"nM",95.8,"hERG"
"cisapride",0.999,"nM",6,"hERG"
"cisapride",9.99,"nM",14.5,"hERG"
"cisapride",99.9,"nM",62.7,"hERG"
"cisapride",300,"nM",89.2,"hERG"
"cisapride",0.999,"nM",3.5,"hERG"
"cisapride",9.99,"nM",28.5,"hERG"
"cisapride",99.9,"nM",55,"hERG"
"cisapride",300,"nM",82.4,"hERG"
"cisapride",0.999,"nM",9.4,"hERG"
"cisapride",9.99,"nM",15.2,"hERG"
"cisapride",99.9,"nM",64.2,"hERG"
"cisapride",300,"nM",89.4,"hERG"
"cisapride",0.999,"nM",11.3,"hERG"
"cisapride",9.99,"nM",8,"hERG"
"cisapride",99.9,"nM",58.5,"hERG"
"cisapride",300,"nM",88.6,"hERG"
"cisapride",0.999,"nM",9.1,"hERG"
"cisapride",9.99,"nM",21.8,"hERG"
"cisapride",99.9,"nM",69.8,"hERG"
"cisapride",300,"nM",94.1,"hERG"
"cisapride",0.999,"nM",13.3,"hERG"
"cisapride",9.99,"nM",24.1,"hERG"
"cisapride",99.9,"nM",59.2,"hERG"
"cisapride",300,"nM",87.6,"hERG"
"cisapride",0.999,"nM",10.7,"hERG"
"cisapride",9.99,"nM",19.5,"hERG"
"cisapride",99.9,"nM",66.1,"hERG"
"cisapride",300,"nM",91.8,"hERG"
"cisapride",0.999,"nM",10.9,"hERG"
"cisapride",9.99,"nM",19.4,"hERG"
"cisapride",99.9,"nM",61.6,"hERG"
"cisapride",300,"nM",87.7,"hERG"
"cisapride",0.999,"nM",9.9,"hERG"
"cisapride",9.99,"nM",19,"hERG"
"cisapride",99.9,"nM",56.5,"hERG"
"cisapride",300,"nM",89.7,"hERG"
"cisapride",0.999,"nM",12.6,"hERG"
"cisapride",9.99,"nM",20.3,"hERG"
"cisapride",99.9,"nM",57.5,"hERG"
"cisapride",300,"nM",89.8,"hERG"
"cisapride",0.999,"nM",8.2,"hERG"
"cisapride",9.99,"nM",11.4,"hERG"
"cisapride",99.9,"nM",49.4,"hERG"
"cisapride",300,"nM",87.6,"hERG"
"dofetilide",1,"nM",-0.2,"hERG"
"dofetilide",3,"nM",2.1,"hERG"
"dofetilide",10,"nM",2.7,"hERG"
"dofetilide",100,"nM",31.9,"hERG"
"dofetilide",1,"nM",6.9,"hERG"
"dofetilide",3,"nM",7.7,"hERG"
"dofetilide",10,"nM",10.7,"hERG"
"dofetilide",100,"nM",49,"hERG"
"dofetilide",1,"nM",-0.9,"hERG"
"dofetilide",3,"nM",6.9,"hERG"
"dofetilide",10,"nM",12.6,"hERG"
"dofetilide",100,"nM",57.8,"hERG"
"dofetilide",1,"nM",0.2,"hERG"
"dofetilide",3,"nM",5.6,"hERG"
"dofetilide",10,"nM",10.4,"hERG"
"dofetilide",100,"nM",44.9,"hERG"
"dofetilide",1,"nM",3.5,"hERG"
"dofetilide",3,"nM",1.1,"hERG"
"dofetilide",10,"nM",3.8,"hERG"
"dofetilide",100,"nM",47.3,"hERG"
"dofetilide",1,"nM",1.8,"hERG"
"dofetilide",3,"nM",-0.8,"hERG"
"dofetilide",10,"nM",0.1,"hERG"
"dofetilide",100,"nM",45.5,"hERG"
"quinidine",100,"nM",8.9,"hERG"
"quinidine",300,"nM",25,"hERG"
"quinidine",1000,"nM",54.1,"hERG"
"quinidine",10000,"nM",95.9,"hERG"
"quinidine",100,"nM",14.1,"hERG"
"quinidine",300,"nM",25.2,"hERG"
"quinidine",1000,"nM",55.7,"hERG"
"quinidine",10000,"nM",95,"hERG"
"quinidine",100,"nM",15.5,"hERG"
"quinidine",300,"nM",25.5,"hERG"
"quinidine",1000,"nM",55,"hERG"
"quinidine",10000,"nM",95.5,"hERG"
"quinidine",100,"nM",16,"hERG"
"quinidine",300,"nM",31,"hERG"
"quinidine",1000,"nM",62.9,"hERG"
"quinidine",10000,"nM",97.8,"hERG"
"quinidine",100,"nM",10.7,"hERG"
"quinidine",300,"nM",21.8,"hERG"
"quinidine",1000,"nM",50.1,"hERG"
"quinidine",10000,"nM",92.4,"hERG"
"quinidine",100,"nM",13.2,"hERG"
"quinidine",300,"nM",27.4,"hERG"
"quinidine",1000,"nM",52.4,"hERG"
"quinidine",10000,"nM",97.6,"hERG"
"quinidine",100,"nM",17.4,"hERG"
"quinidine",300,"nM",31.4,"hERG"
"quinidine",1000,"nM",63.5,"hERG"
"quinidine",10000,"nM",96.3,"hERG"
"quinidine",100,"nM",1.1,"hERG"
"quinidine",300,"nM",17.4,"hERG"
"quinidine",1000,"nM",48.5,"hERG"
"quinidine",10000,"nM",94.8,"hERG"
"mexiletine",1000,"nM",4.1,"hERG"
"mexiletine",10000,"nM",15.9,"hERG"
"mexiletine",30000,"nM",34.9,"hERG"
"mexiletine",1e+05,"nM",61,"hERG"
"mexiletine",1000,"nM",6.4,"hERG"
"mexiletine",10000,"nM",19.4,"hERG"
"mexiletine",30000,"nM",38.5,"hERG"
"mexiletine",1e+05,"nM",64,"hERG"
"mexiletine",1000,"nM",7.1,"hERG"
"mexiletine",10000,"nM",20.9,"hERG"
"mexiletine",30000,"nM",40.9,"hERG"
"mexiletine",1e+05,"nM",64.7,"hERG"
"mexiletine",1000,"nM",6,"hERG"
"mexiletine",10000,"nM",12.9,"hERG"
"mexiletine",30000,"nM",44.4,"hERG"
"mexiletine",1e+05,"nM",59.7,"hERG"
"mexiletine",1000,"nM",0.4,"hERG"
"mexiletine",10000,"nM",5.5,"hERG"
"mexiletine",30000,"nM",34.6,"hERG"
"mexiletine",1e+05,"nM",45.7,"hERG"
"mexiletine",1000,"nM",1.2,"hERG"
"mexiletine",10000,"nM",12.1,"hERG"
"mexiletine",30000,"nM",41.5,"hERG"
"mexiletine",1e+05,"nM",55.1,"hERG"
