"drug","conc","units","block","channel"
"bepridil",300,"nM",57.4,"hERG"
"bepridil",300,"nM",85.78,"hERG"
"bepridil",300,"nM",82.63,"hERG"
"bepridil",300,"nM",84.79,"hERG"
"verapamil",30,"nM",3.18,"hERG"
"verapamil",30,"nM",-13.37,"hERG"
"verapamil",30,"nM",-6.23,"hERG"
"verapamil",30,"nM",-1.95,"hERG"
"verapamil",30,"nM",16.98,"hERG"
"verapamil",30,"nM",-1.46,"hERG"
"verapamil",30,"nM",10.14,"hERG"
"verapamil",30,"nM",3.19,"hERG"
"verapamil",30,"nM",6.81,"hERG"
"verapamil",30,"nM",-1.58,"hERG"
"verapamil",30,"nM",7.55,"hERG"
"verapamil",100,"nM",-24.6,"hERG"
"verapamil",100,"nM",3.09,"hERG"
"verapamil",100,"nM",-13.73,"hERG"
"verapamil",100,"nM",1.26,"hERG"
"verapamil",100,"nM",1,"hERG"
"verapamil",100,"nM",10.34,"hERG"
"verapamil",100,"nM",-23.89,"hERG"
"verapamil",100,"nM",12.11,"hERG"
"verapamil",100,"nM",13.83,"hERG"
"verapamil",300,"nM",36.91,"hERG"
"verapamil",300,"nM",11.82,"hERG"
"verapamil",300,"nM",35.32,"hERG"
"verapamil",300,"nM",41.68,"hERG"
"verapamil",300,"nM",20.48,"hERG"
"verapamil",300,"nM",58.24,"hERG"
"verapamil",300,"nM",35.39,"hERG"
"verapamil",300,"nM",40.62,"hERG"
"verapamil",300,"nM",28.24,"hERG"
"verapamil",300,"nM",34.25,"hERG"
"verapamil",1000,"nM",69.27,"hERG"
"verapamil",1000,"nM",54.61,"hERG"
"verapamil",1000,"nM",62.54,"hERG"
"verapamil",1000,"nM",55.38,"hERG"
"verapamil",1000,"nM",77.88,"hERG"
"verapamil",1000,"nM",50.99,"hERG"
"verapamil",1000,"nM",60.29,"hERG"
"verapamil",1000,"nM",55.71,"hERG"
"verapamil",1000,"nM",68.52,"hERG"
"verapamil",1000,"nM",71.82,"hERG"
"terfenadine",10,"nM",21.04,"hERG"
"terfenadine",10,"nM",12.57,"hERG"
"terfenadine",10,"nM",21.51,"hERG"
"terfenadine",10,"nM",53.03,"hERG"
"terfenadine",10,"nM",17.99,"hERG"
"terfenadine",10,"nM",15.38,"hERG"
"terfenadine",10,"nM",4.4,"hERG"
"terfenadine",10,"nM",6.57,"hERG"
"terfenadine",10,"nM",11.86,"hERG"
"terfenadine",10,"nM",6.2,"hERG"
"terfenadine",30,"nM",35.43,"hERG"
"terfenadine",30,"nM",-5.14,"hERG"
"terfenadine",30,"nM",17.99,"hERG"
"terfenadine",30,"nM",-7.13,"hERG"
"terfenadine",30,"nM",18.7,"hERG"
"terfenadine",30,"nM",6.81,"hERG"
"terfenadine",30,"nM",-2.99,"hERG"
"terfenadine",30,"nM",3.5,"hERG"
"terfenadine",30,"nM",5.44,"hERG"
"terfenadine",30,"nM",11.41,"hERG"
"terfenadine",30,"nM",8.13,"hERG"
"terfenadine",30,"nM",4.06,"hERG"
"terfenadine",30,"nM",17.84,"hERG"
"terfenadine",100,"nM",27.79,"hERG"
"terfenadine",100,"nM",66.71,"hERG"
"terfenadine",100,"nM",15.25,"hERG"
"terfenadine",100,"nM",47.01,"hERG"
"terfenadine",100,"nM",43.52,"hERG"
"terfenadine",100,"nM",33.14,"hERG"
"terfenadine",100,"nM",55.15,"hERG"
"terfenadine",100,"nM",34.06,"hERG"
"terfenadine",100,"nM",43.12,"hERG"
"terfenadine",100,"nM",47.48,"hERG"
"terfenadine",300,"nM",89.29,"hERG"
"terfenadine",300,"nM",95.98,"hERG"
"terfenadine",300,"nM",83.3,"hERG"
"terfenadine",300,"nM",92.96,"hERG"
"terfenadine",300,"nM",90.97,"hERG"
"terfenadine",300,"nM",90.46,"hERG"
"terfenadine",300,"nM",74.7,"hERG"
"terfenadine",300,"nM",79.77,"hERG"
"terfenadine",300,"nM",91.92,"hERG"
"terfenadine",300,"nM",84.28,"hERG"
"ranolazine",3000,"nM",43.41,"hERG"
"ranolazine",3000,"nM",41.95,"hERG"
"ranolazine",3000,"nM",33.31,"hERG"
"ranolazine",3000,"nM",23.11,"hERG"
"ranolazine",3000,"nM",48.38,"hERG"
"ranolazine",3000,"nM",19.83,"hERG"
"ranolazine",3000,"nM",31.82,"hERG"
"ranolazine",3000,"nM",16.75,"hERG"
"ranolazine",3000,"nM",5.39,"hERG"
"ranolazine",3000,"nM",20.79,"hERG"
"ranolazine",3000,"nM",-4.75,"hERG"
"ranolazine",10000,"nM",47.88,"hERG"
"ranolazine",10000,"nM",55.44,"hERG"
"ranolazine",10000,"nM",28.6,"hERG"
"ranolazine",10000,"nM",26.82,"hERG"
"ranolazine",10000,"nM",61.25,"hERG"
"ranolazine",10000,"nM",28.6,"hERG"
"ranolazine",10000,"nM",52.87,"hERG"
"ranolazine",10000,"nM",38.63,"hERG"
"ranolazine",10000,"nM",63.05,"hERG"
"ranolazine",30000,"nM",65.49,"hERG"
"ranolazine",30000,"nM",63.23,"hERG"
"ranolazine",30000,"nM",64.69,"hERG"
"ranolazine",30000,"nM",91.91,"hERG"
"ranolazine",30000,"nM",84.46,"hERG"
"ranolazine",30000,"nM",86.75,"hERG"
"ranolazine",30000,"nM",66.27,"hERG"
"ranolazine",30000,"nM",80.55,"hERG"
"ranolazine",30000,"nM",57.37,"hERG"
"ranolazine",30000,"nM",88.91,"hERG"
"ranolazine",30000,"nM",68.87,"hERG"
"ranolazine",1e+05,"nM",82.53,"hERG"
"ranolazine",1e+05,"nM",86.72,"hERG"
"ranolazine",1e+05,"nM",79.01,"hERG"
"ranolazine",1e+05,"nM",85.94,"hERG"
"ranolazine",1e+05,"nM",81.62,"hERG"
"ranolazine",1e+05,"nM",76.53,"hERG"
"ranolazine",1e+05,"nM",86.66,"hERG"
"ranolazine",1e+05,"nM",81.29,"hERG"
"ranolazine",1e+05,"nM",75.04,"hERG"
"ranolazine",1e+05,"nM",77.78,"hERG"
"sotalol",10000,"nM",-0.49,"hERG"
"sotalol",10000,"nM",-9.4,"hERG"
"sotalol",10000,"nM",-15.71,"hERG"
"sotalol",10000,"nM",7.1,"hERG"
"sotalol",10000,"nM",1.6,"hERG"
"sotalol",10000,"nM",10.94,"hERG"
"sotalol",30000,"nM",28,"hERG"
"sotalol",30000,"nM",6.99,"hERG"
"sotalol",30000,"nM",8.8,"hERG"
"sotalol",30000,"nM",-1.79,"hERG"
"sotalol",30000,"nM",45.64,"hERG"
"sotalol",30000,"nM",22.14,"hERG"
"sotalol",30000,"nM",20.43,"hERG"
"sotalol",30000,"nM",27.53,"hERG"
"sotalol",30000,"nM",30.04,"hERG"
"sotalol",1e+05,"nM",27.07,"hERG"
"sotalol",1e+05,"nM",35.6,"hERG"
"sotalol",1e+05,"nM",37.59,"hERG"
"sotalol",1e+05,"nM",19.73,"hERG"
"sotalol",1e+05,"nM",32.28,"hERG"
"sotalol",1e+05,"nM",42.27,"hERG"
"sotalol",1e+05,"nM",-6.53,"hERG"
"sotalol",1e+05,"nM",16.68,"hERG"
"sotalol",3e+05,"nM",17.52,"hERG"
"sotalol",3e+05,"nM",52.12,"hERG"
"sotalol",3e+05,"nM",23.16,"hERG"
"sotalol",3e+05,"nM",30.27,"hERG"
"sotalol",3e+05,"nM",36.81,"hERG"
"sotalol",3e+05,"nM",49.07,"hERG"
"sotalol",3e+05,"nM",35.14,"hERG"
"sotalol",3e+05,"nM",38.66,"hERG"
"sotalol",3e+05,"nM",40.15,"hERG"
"diltiazem",3000,"nM",24.89,"hERG"
"diltiazem",3000,"nM",11.74,"hERG"
"diltiazem",3000,"nM",11.91,"hERG"
"diltiazem",3000,"nM",15.7,"hERG"
"diltiazem",3000,"nM",25.86,"hERG"
"diltiazem",3000,"nM",28.76,"hERG"
"diltiazem",3000,"nM",42.51,"hERG"
"diltiazem",3000,"nM",26.65,"hERG"
"diltiazem",3000,"nM",-20.11,"hERG"
"diltiazem",10000,"nM",3.66,"hERG"
"diltiazem",10000,"nM",35.62,"hERG"
"diltiazem",10000,"nM",31.4,"hERG"
"diltiazem",10000,"nM",42.96,"hERG"
"diltiazem",10000,"nM",18.66,"hERG"
"diltiazem",10000,"nM",17.3,"hERG"
"diltiazem",10000,"nM",44.69,"hERG"
"diltiazem",10000,"nM",52.84,"hERG"
"diltiazem",30000,"nM",61.87,"hERG"
"diltiazem",30000,"nM",44.06,"hERG"
"diltiazem",30000,"nM",69.12,"hERG"
"diltiazem",30000,"nM",61.08,"hERG"
"diltiazem",30000,"nM",55.67,"hERG"
"diltiazem",30000,"nM",57.5,"hERG"
"diltiazem",30000,"nM",52.85,"hERG"
"diltiazem",30000,"nM",62.34,"hERG"
"diltiazem",30000,"nM",77.83,"hERG"
"diltiazem",1e+05,"nM",81.89,"hERG"
"diltiazem",1e+05,"nM",56.54,"hERG"
"diltiazem",1e+05,"nM",79.35,"hERG"
"diltiazem",1e+05,"nM",70.68,"hERG"
"diltiazem",1e+05,"nM",75.62,"hERG"
"diltiazem",1e+05,"nM",81.09,"hERG"
"diltiazem",1e+05,"nM",81.95,"hERG"
"diltiazem",1e+05,"nM",62.54,"hERG"
"diltiazem",1e+05,"nM",60.85,"hERG"
"diltiazem",1e+05,"nM",70.75,"hERG"
"diltiazem",1e+05,"nM",72.84,"hERG"
"cisapride",1,"nM",-4.19,"hERG"
"cisapride",1,"nM",-11.02,"hERG"
"cisapride",1,"nM",13.69,"hERG"
"cisapride",1,"nM",1.29,"hERG"
"cisapride",1,"nM",20.1,"hERG"
"cisapride",1,"nM",18.02,"hERG"
"cisapride",1,"nM",14.16,"hERG"
"cisapride",1,"nM",7.23,"hERG"
"cisapride",1,"nM",-19.9,"hERG"
"cisapride",1,"nM",7.03,"hERG"
"cisapride",1,"nM",-0.77,"hERG"
"cisapride",10,"nM",4.74,"hERG"
"cisapride",10,"nM",-1.46,"hERG"
"cisapride",10,"nM",0.81,"hERG"
"cisapride",10,"nM",18.37,"hERG"
"cisapride",10,"nM",11.47,"hERG"
"cisapride",10,"nM",-2.44,"hERG"
"cisapride",10,"nM",41.24,"hERG"
"cisapride",10,"nM",16.47,"hERG"
"cisapride",10,"nM",7.57,"hERG"
"cisapride",10,"nM",5.7,"hERG"
"cisapride",10,"nM",19.9,"hERG"
"cisapride",10,"nM",5.35,"hERG"
"cisapride",10,"nM",-1.17,"hERG"
"cisapride",100,"nM",45.81,"hERG"
"cisapride",100,"nM",48.02,"hERG"
"cisapride",100,"nM",35.46,"hERG"
"cisapride",100,"nM",47.33,"hERG"
"cisapride",100,"nM",60.49,"hERG"
"cisapride",100,"nM",52.56,"hERG"
"cisapride",100,"nM",54.64,"hERG"
"cisapride",100,"nM",65.75,"hERG"
"cisapride",300,"nM",78.08,"hERG"
"cisapride",300,"nM",63.36,"hERG"
"cisapride",300,"nM",74.66,"hERG"
"cisapride",300,"nM",79,"hERG"
"cisapride",300,"nM",72.51,"hERG"
"cisapride",300,"nM",67.55,"hERG"
"cisapride",300,"nM",75.11,"hERG"
"cisapride",300,"nM",79.16,"hERG"
"cisapride",300,"nM",74.76,"hERG"
"cisapride",300,"nM",29.9,"hERG"
"dofetilide",1,"nM",19.81,"hERG"
"dofetilide",1,"nM",-35.67,"hERG"
"dofetilide",1,"nM",-19.32,"hERG"
"dofetilide",1,"nM",-17.51,"hERG"
"dofetilide",1,"nM",-19.2,"hERG"
"dofetilide",1,"nM",-11.25,"hERG"
"dofetilide",1,"nM",2.19,"hERG"
"dofetilide",1,"nM",-6.87,"hERG"
"dofetilide",1,"nM",-1.06,"hERG"
"dofetilide",1,"nM",8.22,"hERG"
"dofetilide",1,"nM",4.18,"hERG"
"dofetilide",1,"nM",-24.74,"hERG"
"dofetilide",1,"nM",11.06,"hERG"
"dofetilide",3,"nM",-2.78,"hERG"
"dofetilide",3,"nM",-18.81,"hERG"
"dofetilide",3,"nM",-6.67,"hERG"
"dofetilide",3,"nM",-20.2,"hERG"
"dofetilide",3,"nM",-9.65,"hERG"
"dofetilide",3,"nM",4.35,"hERG"
"dofetilide",3,"nM",12.46,"hERG"
"dofetilide",3,"nM",16.4,"hERG"
"dofetilide",3,"nM",-10.41,"hERG"
"dofetilide",3,"nM",-4.19,"hERG"
"dofetilide",3,"nM",5.53,"hERG"
"dofetilide",3,"nM",-0.63,"hERG"
"dofetilide",3,"nM",13.94,"hERG"
"dofetilide",10,"nM",-5.71,"hERG"
"dofetilide",10,"nM",-17.83,"hERG"
"dofetilide",10,"nM",-7.11,"hERG"
"dofetilide",10,"nM",15.83,"hERG"
"dofetilide",10,"nM",11.4,"hERG"
"dofetilide",10,"nM",-2.88,"hERG"
"dofetilide",10,"nM",4.65,"hERG"
"dofetilide",10,"nM",-5.44,"hERG"
"dofetilide",10,"nM",-27.11,"hERG"
"dofetilide",100,"nM",54.52,"hERG"
"dofetilide",100,"nM",54.12,"hERG"
"dofetilide",100,"nM",31.18,"hERG"
"dofetilide",100,"nM",24.56,"hERG"
"dofetilide",100,"nM",62.91,"hERG"
"dofetilide",100,"nM",34.53,"hERG"
"dofetilide",100,"nM",34.83,"hERG"
"dofetilide",100,"nM",24.41,"hERG"
"dofetilide",100,"nM",79.18,"hERG"
"dofetilide",100,"nM",75.4,"hERG"
"quinidine",100,"nM",1.28,"hERG"
"quinidine",100,"nM",7.38,"hERG"
"quinidine",100,"nM",13.52,"hERG"
"quinidine",100,"nM",-13.69,"hERG"
"quinidine",100,"nM",16.13,"hERG"
"quinidine",100,"nM",11.99,"hERG"
"quinidine",100,"nM",10.19,"hERG"
"quinidine",100,"nM",7.17,"hERG"
"quinidine",100,"nM",24.72,"hERG"
"quinidine",100,"nM",10.75,"hERG"
"quinidine",300,"nM",-4.29,"hERG"
"quinidine",300,"nM",26.38,"hERG"
"quinidine",300,"nM",23.93,"hERG"
"quinidine",300,"nM",27.68,"hERG"
"quinidine",300,"nM",18.15,"hERG"
"quinidine",300,"nM",1.14,"hERG"
"quinidine",300,"nM",33.16,"hERG"
"quinidine",300,"nM",5.53,"hERG"
"quinidine",300,"nM",24.98,"hERG"
"quinidine",300,"nM",18.82,"hERG"
"quinidine",300,"nM",13.9,"hERG"
"quinidine",1000,"nM",36.15,"hERG"
"quinidine",1000,"nM",49.88,"hERG"
"quinidine",1000,"nM",31.53,"hERG"
"quinidine",1000,"nM",41.81,"hERG"
"quinidine",1000,"nM",20.4,"hERG"
"quinidine",1000,"nM",39.15,"hERG"
"quinidine",1000,"nM",35.46,"hERG"
"quinidine",1000,"nM",45.53,"hERG"
"quinidine",1000,"nM",36.59,"hERG"
"quinidine",1000,"nM",22,"hERG"
"quinidine",1000,"nM",18.54,"hERG"
"quinidine",1000,"nM",40.27,"hERG"
"quinidine",10000,"nM",86.01,"hERG"
"quinidine",10000,"nM",66.22,"hERG"
"quinidine",10000,"nM",113.59,"hERG"
"quinidine",10000,"nM",87.76,"hERG"
"quinidine",10000,"nM",85.56,"hERG"
"quinidine",10000,"nM",76.24,"hERG"
"quinidine",10000,"nM",61.24,"hERG"
"quinidine",10000,"nM",78.29,"hERG"
"quinidine",10000,"nM",69.58,"hERG"
"quinidine",10000,"nM",90.73,"hERG"
"quinidine",10000,"nM",77.77,"hERG"
"mexiletine",1000,"nM",4.32,"hERG"
"mexiletine",1000,"nM",5.46,"hERG"
"mexiletine",1000,"nM",-2.52,"hERG"
"mexiletine",1000,"nM",-22.99,"hERG"
"mexiletine",1000,"nM",-12.23,"hERG"
"mexiletine",1000,"nM",9.07,"hERG"
"mexiletine",1000,"nM",-4.46,"hERG"
"mexiletine",1000,"nM",9.08,"hERG"
"mexiletine",1000,"nM",-2.91,"hERG"
"mexiletine",1000,"nM",9.42,"hERG"
"mexiletine",1000,"nM",3.73,"hERG"
"mexiletine",1000,"nM",0.9,"hERG"
"mexiletine",1000,"nM",5.45,"hERG"
"mexiletine",1000,"nM",7.56,"hERG"
"mexiletine",10000,"nM",0.72,"hERG"
"mexiletine",10000,"nM",18.03,"hERG"
"mexiletine",10000,"nM",7.45,"hERG"
"mexiletine",10000,"nM",33.63,"hERG"
"mexiletine",10000,"nM",28.22,"hERG"
"mexiletine",10000,"nM",30.43,"hERG"
"mexiletine",10000,"nM",14.4,"hERG"
"mexiletine",10000,"nM",11.95,"hERG"
"mexiletine",10000,"nM",8.73,"hERG"
"mexiletine",10000,"nM",31.71,"hERG"
"mexiletine",10000,"nM",15.41,"hERG"
"mexiletine",10000,"nM",13.6,"hERG"
"mexiletine",30000,"nM",31.19,"hERG"
"mexiletine",30000,"nM",11.94,"hERG"
"mexiletine",30000,"nM",27.16,"hERG"
"mexiletine",30000,"nM",-32.83,"hERG"
"mexiletine",30000,"nM",34.82,"hERG"
"mexiletine",30000,"nM",7.24,"hERG"
"mexiletine",30000,"nM",-1.44,"hERG"
"mexiletine",30000,"nM",21.3,"hERG"
"mexiletine",30000,"nM",61.94,"hERG"
"mexiletine",30000,"nM",5.93,"hERG"
"mexiletine",1e+05,"nM",59.38,"hERG"
"mexiletine",1e+05,"nM",60.8,"hERG"
"mexiletine",1e+05,"nM",35.71,"hERG"
"mexiletine",1e+05,"nM",37.27,"hERG"
"mexiletine",1e+05,"nM",39.97,"hERG"
"mexiletine",1e+05,"nM",69.19,"hERG"
"mexiletine",1e+05,"nM",48.56,"hERG"
"mexiletine",1e+05,"nM",51.59,"hERG"
"mexiletine",1e+05,"nM",27.83,"hERG"
"mexiletine",1e+05,"nM",65.67,"hERG"
"mexiletine",1e+05,"nM",19.01,"hERG"
"mexiletine",1e+05,"nM",38.26,"hERG"
