"drug","conc","units","block","channel"
"nitrendipine",3.02,"nM","23.32268370607029","hERG"
"nitrendipine",30.2,"nM","27.76886035313002","hERG"
"nitrendipine",30.2,"nM","12.25806451612903","hERG"
"nitrendipine",30.2,"nM","35.4632587859425","hERG"
"nitrendipine",3020,"nM","33.386837881219897","hERG"
"nitrendipine",3020,"nM","36.12903225806452","hERG"
"nitrendipine",3020,"nM","65.814696485623003","hERG"
"nitrendipine",30200,"nM","71.749598715890855","hERG"
"nitrendipine",30200,"nM","80.645161290322577","hERG"
"nitrendipine",30200,"nM","89.137380191693296","hERG"
"disopyramide",70,"nM","38.019559902200484","hERG"
"disopyramide",70,"nM","39.00928792569659","hERG"
"disopyramide",70,"nM","38.562091503267972","hERG"
"disopyramide",700,"nM","93.887530562347195","hERG"
"disopyramide",700,"nM","89.164086687306494","hERG"
"disopyramide",700,"nM","64.705882352941174","hERG"
"disopyramide",7000,"nM","99.022004889975548","hERG"
"disopyramide",7000,"nM","98.452012383900936","hERG"
"disopyramide",7000,"nM","87.58169934640523","hERG"
"disopyramide",70000,"nM","98.655256723716377","hERG"
"disopyramide",70000,"nM","98.452012383900936","hERG"
"disopyramide",70000,"nM","99.281045751633997","hERG"
"pimozide",0.43,"nM","16.457142857142859","hERG"
"pimozide",0.43,"nM","22.89719626168224","hERG"
"pimozide",0.43,"nM","6.1855670103092786","hERG"
"pimozide",4.3,"nM","32.799999999999997","hERG"
"pimozide",4.3,"nM","38.317757009345797","hERG"
"pimozide",4.3,"nM","29.455081001472749","hERG"
"pimozide",43,"nM","68.457142857142856","hERG"
"pimozide",43,"nM","88.785046728971963","hERG"
"pimozide",43,"nM","79.823269513991164","hERG"
"pimozide",430,"nM","98.742857142857147","hERG"
"pimozide",430,"nM","97.663551401869171","hERG"
"pimozide",430,"nM","99.55817378497791","hERG"
"clozapine",71,"nM","10.389610389610393","hERG"
"clozapine",71,"nM","19.158878504672895","hERG"
"clozapine",71,"nM","32.568807339449549","hERG"
"clozapine",710,"nM","47.012987012987018","hERG"
"clozapine",710,"nM","31.308411214953267","hERG"
"clozapine",710,"nM","41.743119266055054","hERG"
"clozapine",7100,"nM","87.012987012987011","hERG"
"clozapine",7100,"nM","74.766355140186931","hERG"
"clozapine",7100,"nM","78.440366972477065","hERG"
"clozapine",71000,"nM","93.506493506493499","hERG"
"clozapine",71000,"nM","91.588785046728972","hERG"
"clozapine",71000,"nM","96.146788990825698","hERG"
"clarithromycin",120.6,"nM","10.052910052910057","hERG"
"clarithromycin",120.6,"nM","33.982035928143716","hERG"
"clarithromycin",120.6,"nM","13.571428571428568","hERG"
"clarithromycin",1206,"nM","32.275132275132279","hERG"
"clarithromycin",1206,"nM","46.856287425149702","hERG"
"clarithromycin",1206,"nM","44.428571428571431","hERG"
"clarithromycin",12060,"nM","67.724867724867721","hERG"
"clarithromycin",12060,"nM","50.299401197604787","hERG"
"clarithromycin",12060,"nM","83.571428571428569","hERG"
"clarithromycin",1e+05,"nM","88.888888888888886","hERG"
"clarithromycin",1e+05,"nM","64.820359281437121","hERG"
"clarithromycin",1e+05,"nM","89.285714285714292","hERG"
"vandetanib",30,"nM","34.774066797642433","hERG"
"vandetanib",30,"nM","37.903225806451616","hERG"
"vandetanib",30,"nM","40.449438202247187","hERG"
"vandetanib",300,"nM","59.332023575638516","hERG"
"vandetanib",300,"nM","58.870967741935473","hERG"
"vandetanib",300,"nM","71.535580524344567","hERG"
"vandetanib",3000,"nM","95.874263261296662","hERG"
"vandetanib",3000,"nM","90.846774193548384","hERG"
"vandetanib",3000,"nM","86.516853932584269","hERG"
"vandetanib",16800,"nM","98.722986247544213","hERG"
"vandetanib",16800,"nM","95.161290322580655","hERG"
"vandetanib",16800,"nM","96.966292134831463","hERG"
"tamoxifen",21,"nM","10.520231213872833","hERG"
"tamoxifen",21,"nM","0.81300813008130524","hERG"
"tamoxifen",21,"nM","11.111111111111116","hERG"
"tamoxifen",210,"nM","22.890173410404625","hERG"
"tamoxifen",210,"nM","28.861788617886177","hERG"
"tamoxifen",210,"nM","28.571428571428569","hERG"
"tamoxifen",2100,"nM","60.693641618497111","hERG"
"tamoxifen",2100,"nM","85.467479674796749","hERG"
"tamoxifen",2100,"nM","51.587301587301582","hERG"
"tamoxifen",10000,"nM","98.497109826589593","hERG"
"tamoxifen",10000,"nM","96.58536585365853","hERG"
"tamoxifen",10000,"nM","98.412698412698418","hERG"
"risperidone",2,"nM","41.919191919191924","hERG"
"risperidone",2,"nM","34.975369458128078","hERG"
"risperidone",2,"nM","30.198019801980202","hERG"
"risperidone",20,"nM","55.80808080808081","hERG"
"risperidone",20,"nM","50.985221674876847","hERG"
"risperidone",20,"nM","42.57425742574258","hERG"
"risperidone",200,"nM","75","hERG"
"risperidone",200,"nM","71.970443349753694","hERG"
"risperidone",200,"nM","62.524752475247524","hERG"
"risperidone",2000,"nM","96.969696969696969","hERG"
"risperidone",2000,"nM","89.50738916256158","hERG"
"risperidone",2000,"nM","87.504950495049499","hERG"
"azimilide",30,"nM","27.232142857142861","hERG"
"azimilide",30,"nM","29.951690821256037","hERG"
"azimilide",300,"nM","38.392857142857139","hERG"
"azimilide",300,"nM","53.864734299516904","hERG"
"azimilide",3000,"nM","69.464285714285708","hERG"
"azimilide",3000,"nM","83.74396135265701","hERG"
"azimilide",18000,"nM","93.571428571428569","hERG"
"azimilide",18000,"nM","98.478260869565219","hERG"
"astemizole",0.3,"nM","22.993688007213709","hERG"
"astemizole",0.3,"nM","32.763045337895633","hERG"
"astemizole",0.3,"nM","11.447811447811452","hERG"
"astemizole",3,"nM","46.438232642019841","hERG"
"astemizole",3,"nM","50.727117194183059","hERG"
"astemizole",3,"nM","27.777777777777779","hERG"
"astemizole",300,"nM","97.83588818755635","hERG"
"astemizole",300,"nM","95.295124037639013","hERG"
"astemizole",300,"nM","95.050505050505052","hERG"
"astemizole",3000,"nM","99.278629395852107","hERG"
"astemizole",3000,"nM","96.407185628742525","hERG"
"astemizole",3000,"nM","100","hERG"
