"drug","conc","units","block","channel"
"droperidol",16000,"nM",96.3476991,"hERG"
"domperidone",20,"nM",5.54854999999999,"hERG"
"domperidone",200,"nM",40.542245,"hERG"
"domperidone",2000,"nM",90.1954603,"hERG"
"domperidone",20000,"nM",96.0592686,"hERG"
"domperidone",20,"nM",9.83388699999999,"hERG"
"domperidone",200,"nM",44.584718,"hERG"
"domperidone",2000,"nM",90.0996678,"hERG"
"domperidone",20000,"nM",94.2192691,"hERG"
"domperidone",20,"nM",19.021501,"hERG"
"domperidone",200,"nM",48.486178,"hERG"
"domperidone",2000,"nM",93.5498025,"hERG"
"domperidone",20000,"nM",98.2448442,"hERG"
"nifedipine",7.7,"nM",3.15436200000001,"hERG"
"nifedipine",77,"nM",-0.0671099999999853,"hERG"
"nifedipine",7700,"nM",4.765101,"hERG"
"nifedipine",51100,"nM",24.697987,"hERG"
"nifedipine",7.7,"nM",3.48186,"hERG"
"nifedipine",77,"nM",0.852204,"hERG"
"nifedipine",7700,"nM",4.626248,"hERG"
"nifedipine",51100,"nM",27.781836,"hERG"
"nitrendipine",3.02,"nM",0.908173999999988,"hERG"
"nitrendipine",30.2,"nM",5.49551200000001,"hERG"
"nitrendipine",3020,"nM",0.336275999999998,"hERG"
"nitrendipine",30200,"nM",58.014995,"hERG"
"nitrendipine",3.02,"nM",7.146439,"hERG"
"nitrendipine",30.2,"nM",3.907816,"hERG"
"nitrendipine",3020,"nM",21.281351,"hERG"
"nitrendipine",30200,"nM",49.045521,"hERG"
"nitrendipine",3.02,"nM",-7.23723999999999,"hERG"
"nitrendipine",30.2,"nM",16.03235,"hERG"
"nitrendipine",3020,"nM",23.604061,"hERG"
"nitrendipine",30200,"nM",36.172081,"hERG"
"disopyramide",70,"nM",3.623188,"hERG"
"disopyramide",700,"nM",-0.501670000000004,"hERG"
"disopyramide",7000,"nM",19.286511,"hERG"
"disopyramide",70000,"nM",72.352285,"hERG"
"disopyramide",70,"nM",6.253705,"hERG"
"disopyramide",700,"nM",12.003557,"hERG"
"disopyramide",7000,"nM",28.156491,"hERG"
"disopyramide",70000,"nM",75.577949,"hERG"
"disopyramide",70,"nM",6.91987499999999,"hERG"
"disopyramide",700,"nM",10.82206,"hERG"
"disopyramide",7000,"nM",41.831426,"hERG"
"disopyramide",70000,"nM",83.298647,"hERG"
"pimozide",0.43,"nM",24.561404,"hERG"
"pimozide",4.3,"nM",22.632576,"hERG"
"pimozide",43,"nM",73.216995,"hERG"
"pimozide",430,"nM",94.325736,"hERG"
"pimozide",0.43,"nM",14.133674,"hERG"
"pimozide",4.3,"nM",20.995334,"hERG"
"pimozide",43,"nM",87.420147,"hERG"
"pimozide",430,"nM",94.0242057,"hERG"
"pimozide",0.43,"nM",12.563932,"hERG"
"pimozide",4.3,"nM",21.102066,"hERG"
"pimozide",43,"nM",63.62069,"hERG"
"pimozide",430,"nM",93.518624,"hERG"
"clozapine",71,"nM",7.08196700000001,"hERG"
"clozapine",710,"nM",31.803279,"hERG"
"clozapine",7100,"nM",82.360656,"hERG"
"clozapine",71000,"nM",87.47541,"hERG"
"clozapine",71,"nM",3.343264,"hERG"
"clozapine",710,"nM",22.409798,"hERG"
"clozapine",7100,"nM",77.325389,"hERG"
"clozapine",71000,"nM",95.3988745,"hERG"
"clozapine",71,"nM",16.681777,"hERG"
"clozapine",710,"nM",47.688123,"hERG"
"clozapine",7100,"nM",85.947416,"hERG"
"clozapine",71000,"nM",84.13418,"hERG"
"clarithromycin",120.6,"nM",3.538462,"hERG"
"clarithromycin",1206,"nM",2,"hERG"
"clarithromycin",12060,"nM",8.358974,"hERG"
"clarithromycin",1e+05,"nM",34.564103,"hERG"
"clarithromycin",120.6,"nM",3.35980500000001,"hERG"
"clarithromycin",1206,"nM",0.305436999999998,"hERG"
"clarithromycin",12060,"nM",1.34392199999999,"hERG"
"clarithromycin",1e+05,"nM",20.403177,"hERG"
"clarithromycin",120.6,"nM",-0.278639999999996,"hERG"
"clarithromycin",1206,"nM",-3.21981,"hERG"
"clarithromycin",12060,"nM",-1.05262999999999,"hERG"
"clarithromycin",1e+05,"nM",34.922601,"hERG"
"vandetanib",30,"nM",17.017481,"hERG"
"vandetanib",300,"nM",38.880918,"hERG"
"vandetanib",3000,"nM",76.749848,"hERG"
"vandetanib",16800,"nM",90.1118454,"hERG"
"vandetanib",30,"nM",12.480429,"hERG"
"vandetanib",300,"nM",23.380491,"hERG"
"vandetanib",3000,"nM",77.009609,"hERG"
"vandetanib",16800,"nM",93.1692308,"hERG"
"vandetanib",30,"nM",13.191763,"hERG"
"vandetanib",300,"nM",50.970874,"hERG"
"vandetanib",3000,"nM",69.798658,"hERG"
"vandetanib",16800,"nM",91.5066899,"hERG"
"tamoxifen",21,"nM",1.73697299999999,"hERG"
"tamoxifen",210,"nM",7.975223,"hERG"
"tamoxifen",2100,"nM",22.840552,"hERG"
"tamoxifen",10000,"nM",93.8816449,"hERG"
"tamoxifen",21,"nM",22.349189,"hERG"
"tamoxifen",210,"nM",17.707442,"hERG"
"tamoxifen",2100,"nM",72.459147,"hERG"
"tamoxifen",10000,"nM",96.5811966,"hERG"
"tamoxifen",21,"nM",1.866181,"hERG"
"tamoxifen",210,"nM",11.945813,"hERG"
"tamoxifen",2100,"nM",37.691002,"hERG"
"tamoxifen",10000,"nM",94.5991091,"hERG"
"tamoxifen",2100,"nM",64.88764,"hERG"
"tamoxifen",10000,"nM",84.409449,"hERG"
"tamoxifen",2100,"nM",66.666667,"hERG"
"tamoxifen",10000,"nM",82.967033,"hERG"
"risperidone",2,"nM",5.98358500000001,"hERG"
"risperidone",20,"nM",8.392904,"hERG"
"risperidone",200,"nM",20.889595,"hERG"
"risperidone",2000,"nM",61.080222,"hERG"
"risperidone",2,"nM",2.96038299999999,"hERG"
"risperidone",20,"nM",2.17675200000001,"hERG"
"risperidone",200,"nM",15.324336,"hERG"
"risperidone",2000,"nM",59.251197,"hERG"
"risperidone",2,"nM",10.169492,"hERG"
"risperidone",20,"nM",12.522135,"hERG"
"risperidone",200,"nM",30.053124,"hERG"
"risperidone",2000,"nM",66.632937,"hERG"
"azimilide",30,"nM",4.434358,"hERG"
"azimilide",300,"nM",20.600559,"hERG"
"azimilide",3000,"nM",75.73324,"hERG"
"azimilide",18000,"nM",93.6103352,"hERG"
"azimilide",30,"nM",10.708347,"hERG"
"azimilide",300,"nM",26.504822,"hERG"
"azimilide",3000,"nM",76.953775,"hERG"
"azimilide",18000,"nM",94.6458264,"hERG"
"azimilide",30,"nM",12.105927,"hERG"
"azimilide",300,"nM",25.472888,"hERG"
"azimilide",3000,"nM",76.544767,"hERG"
"azimilide",18000,"nM",95.3026482,"hERG"
"astemizole",0.3,"nM",9.661017,"hERG"
"astemizole",3,"nM",0.277007999999995,"hERG"
"astemizole",300,"nM",90.327381,"hERG"
"astemizole",3000,"nM",88.356164,"hERG"
"astemizole",0.3,"nM",8.14977999999999,"hERG"
"astemizole",3,"nM",2.739726,"hERG"
"astemizole",300,"nM",89.60499,"hERG"
"astemizole",3000,"nM",86.065574,"hERG"
"astemizole",0.3,"nM",2.92397699999999,"hERG"
"astemizole",3,"nM",22.001982,"hERG"
"astemizole",300,"nM",92.3690205,"hERG"
"astemizole",3000,"nM",75.789474,"hERG"
