ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
9746,0.705,22170,0.4255,NA,NA,5273,1.897,4918,1.039,54420000,0.2777,1008,0.8378
9560,0.6718,15060,0.4902,NA,NA,5664,2.224,4661,1.13,35910000,0.4636,1035,0.7131
8328,1.414,9508,0.6361,NA,NA,4775,1.855,4320,1.086,469600,0.731,1026,0.7905
8886,0.6749,14470,0.7931,NA,NA,3879,1.715,5242,0.8332,552600,0.6987,1058,0.9845
8256,0.9089,10180,0.6368,NA,NA,5057,2.123,4913,0.9134,4990000,0.4352,983.4,0.8132
8718,0.8795,11110,0.6636,NA,NA,4083,1.641,4900,0.7589,5536000,0.4709,883.7,0.8181
8193,0.9432,12720,0.5368,NA,NA,4547,1.528,4421,0.8333,4142000,0.4531,849.6,0.9095
7312,1.12,8762,0.6964,NA,NA,5280,1.832,4769,0.7923,298800,0.7818,1013,0.7535
8235,0.7749,10740,0.6764,NA,NA,4793,1.921,4317,0.9344,1343000,0.5663,964.9,1.007
10370,0.9031,8489,0.7336,NA,NA,4058,1.918,4326,1.127,809800,0.5074,1061,0.9343
7780,0.8754,8803,0.5382,NA,NA,5726,1.891,4792,0.9903,87340,1.427,1008,0.914
7012,1.105,8473,0.7201,NA,NA,5110,2.088,4626,1.096,55600,1.346,866.7,0.8859
8986,0.7858,10640,0.6931,NA,NA,4406,1.859,5129,0.973,38170,1.673,1002,0.802
8758,1.21,12370,0.568,NA,NA,5253,2.044,4502,1.028,79230,1.212,1052,0.884
9305,1.142,9445,0.6333,NA,NA,4334,2.265,4890,1.056,4.488e+09,0.2758,963.7,0.7751
8497,0.8161,10610,0.5776,NA,NA,4842,2.34,4245,0.9952,468900000,0.3386,926.7,0.7579
8566,0.7828,7652,0.6621,NA,NA,4067,2.131,4345,1.01,165200000,0.3429,1132,0.757
8194,0.8996,9196,0.6886,NA,NA,5436,2.586,4676,0.8968,281600000,0.2889,938.9,0.7506
9778,1.314,7865,0.5569,NA,NA,4620,2.163,4616,0.9151,49120000,0.2782,968.2,0.937
10040,0.986,9244,0.6752,NA,NA,4841,1.982,4130,1.017,877900000,0.2718,1049,0.7281
8410,0.7953,7174,0.8428,NA,NA,4045,1.779,4439,1.002,53980000,0.3354,898.3,0.8934
8440,0.9086,9447,0.6562,NA,NA,4103,2.104,4447,0.9628,2695000,0.5029,968.2,0.8628
11990,0.6477,9395,0.6702,NA,NA,4571,1.825,3706,1.002,363200,0.8813,1013,0.97
9827,0.7909,10440,0.6162,NA,NA,4396,2.156,4360,1.036,274600,0.9011,1045,0.8484
9697,0.9416,10360,0.6693,NA,NA,4163,1.846,3953,0.9269,1818000,0.5459,876.3,0.8742
7918,0.853,11420,0.9102,NA,NA,4823,2.144,4132,1.13,3400000,0.397,979.2,0.6871
10190,1.024,10610,0.6832,NA,NA,4581,1.888,4565,1.047,603300,0.6451,833.8,0.9093
8116,0.7567,10030,0.9553,NA,NA,5149,2.08,5074,0.9811,1146000,1.243,1029,0.7325
7406,0.9531,8941,0.9588,NA,NA,5354,2.723,4350,0.8322,277000,1.026,987.9,0.8841
9589,0.9157,10590,0.7831,NA,NA,4679,1.887,4724,1.07,2166000,0.4679,930.5,0.8755
10690,0.7632,9807,0.6899,NA,NA,5206,1.977,4275,0.928,5214000,0.4443,1064,0.7095
7454,0.7825,7542,0.8731,NA,NA,4403,2.206,4814,0.9388,743100,1.259,809,0.8152
6925,0.9614,9531,0.6885,NA,NA,3708,1.924,4557,0.9992,63810,2.109,952.1,0.8092
9029,0.7134,9267,0.7549,NA,NA,4055,1.975,4900,0.8545,30210,2.992,955.9,0.7986
7755,0.7417,7595,0.7512,NA,NA,4287,1.83,4273,0.9752,21750,3.145,1001,0.7802
7444,0.7785,8969,0.6207,NA,NA,4776,1.908,4698,1.046,20920,6.495,985.7,0.7876
8605,0.9448,7559,0.7331,NA,NA,4398,1.681,4885,1.088,14490,6.469,1002,0.8102
6861,1.241,8052,0.7044,NA,NA,4568,2.165,4192,1.038,17190,6.372,1043,0.8883
8487,0.7591,9512,0.5608,NA,NA,4622,1.808,4579,0.9517,15100,6.397,927.3,0.9685
8267,0.7817,7919,0.7015,NA,NA,4475,1.933,4127,1.052,15100,6.397,895.7,0.8886
8571,0.9424,10030,0.6305,NA,NA,4617,2.136,5114,1.031,1.707e+09,7.15,962,0.9253
8864,0.9359,12410,0.4865,NA,NA,5061,2.334,4166,0.8687,6218000,7.921,1028,0.8235
6840,0.9068,9544,0.6024,NA,NA,4054,2.175,4425,1.127,14980,7.292,1011,0.7587
9075,0.8714,8550,0.7032,NA,NA,5038,2.478,5592,0.9598,17720,6.809,1060,0.7868
8091,1.062,9074,0.7488,NA,NA,5148,2.593,4974,1.003,45040,6.835,1024,0.786
7644,0.6325,8012,0.7446,NA,NA,8489,6.035,4591,0.9228,5.968e+09,5.759,990,0.7748
7023,0.7932,6156,0.8939,NA,NA,7583,7.536,5558,0.9818,942700000,8.752,1056,0.7584
6821,0.6897,9606,0.7923,NA,NA,7693,5.739,4940,0.9265,349600000,7.83,1043,0.8612
8707,0.9434,9855,0.7373,NA,NA,7308,5.679,4599,1.113,6.438e+09,9.559,937.8,0.8928
7595,0.9613,10200,0.4948,NA,NA,7580,5.359,4395,1.033,3.408e+09,9.754,1009,0.7597
8901,0.9291,8654,0.6811,NA,NA,7640,5.178,4310,0.8545,110700,8.985,946,0.7764
8161,0.6579,10320,0.6135,NA,NA,7103,5.164,5668,0.9036,4555000,8.865,1079,0.8236
8496,0.8884,9280,0.7218,NA,NA,5917,4.488,4156,0.8606,37280000,8.016,972.4,0.918
6430,0.8362,9840,0.6968,NA,NA,7762,4.734,4729,0.8076,40900,4.725,830.8,0.8296
8074,0.8698,15250,0.4813,NA,NA,5200,2.85,3446,1.054,21780,4.625,977.1,0.7261
8791,0.9822,8699,0.5414,NA,NA,4029,1.716,3693,0.9664,44250,4.652,961.7,0.7999
8070,0.7522,10940,0.7212,NA,NA,5392,2.12,4849,1.045,55110000,4.925,1101,0.7602
7568,0.7204,11120,0.6121,NA,NA,5108,1.911,4772,0.9393,48320,3.571,980.2,0.7998
8788,0.8002,12120,0.7464,NA,NA,4915,1.996,4685,0.789,73990,1.281,1059,0.7795
8440,0.9149,7024,0.682,NA,NA,4454,2.432,4375,0.9447,129400,1.136,989.9,0.7354
8059,0.813,8088,0.797,NA,NA,4664,2.197,4774,0.9101,29930,2.524,1048,0.7128
10310,0.7864,8564,0.7547,NA,NA,3955,1.52,5133,1.023,37100,1.937,1003,0.7899
6416,0.7537,10830,0.7311,NA,NA,5223,2.039,4598,0.8743,37110,1.93,989,0.767
8516,0.743,9658,0.7481,NA,NA,3895,1.982,4848,0.8373,44730,1.812,1009,0.7492
8162,0.811,11460,0.6771,NA,NA,4067,1.853,4353,0.9469,1065000,0.5745,1094,0.8715
7990,0.8911,13750,0.6056,NA,NA,4597,2.853,4290,0.9471,1764000,0.5157,990.7,0.7399
8169,0.8416,8437,0.7443,NA,NA,4492,2.195,4545,1.093,2247000,0.4545,1115,0.7141
7613,0.9324,9618,0.6847,NA,NA,4170,2.136,5514,0.8813,33610000,0.3169,971.1,0.8998
9332,1.198,13150,0.6984,NA,NA,4929,2.326,4128,0.9386,4963000,0.5173,1005,0.7494
8533,0.8638,10500,0.5838,NA,NA,5039,2.228,4247,0.8062,919400,0.7105,1063,0.8769
6638,0.7742,10710,0.7498,NA,NA,4987,2.142,4967,0.8918,243600,0.8357,961.9,0.8912
10530,0.8731,7597,0.6932,NA,NA,4397,2.032,5097,1.034,2576000,0.5703,946.1,0.7219
8831,0.9301,9217,0.6906,NA,NA,5317,2.075,4980,1.014,20370000,0.4306,1051,0.7798
8248,0.8314,12480,0.592,NA,NA,3993,1.952,4754,1.003,90940,0.9657,894.7,0.7956
11080,0.639,9319,0.7824,NA,NA,4409,1.939,4757,0.9638,318500,0.7209,899,0.8219
9230,0.8205,11000,0.8636,NA,NA,3917,2.102,4304,1.069,163000,0.9728,961.7,0.9591
7675,0.8925,14280,0.6076,NA,NA,5582,2.325,4645,0.9615,55410000,0.3193,1019,0.8071
8637,0.9051,10360,0.6674,NA,NA,4039,2.041,4632,0.9926,32870000,0.3638,926.7,0.7789
9009,0.8879,7464,0.6263,NA,NA,3858,1.978,3905,0.9972,131900000,0.3108,1046,0.8044
7901,1.007,10160,0.6343,NA,NA,3805,2.309,4778,0.9658,1683000,0.5183,1054,0.8661
10640,0.8799,9860,0.7342,NA,NA,4624,1.78,4254,0.9382,29670000,0.4155,1037,0.8433
6305,0.9642,12530,0.5715,NA,NA,3923,1.644,5093,0.9096,34870000,0.3179,932.8,0.8056
8767,0.8942,9368,0.7783,NA,NA,4598,2.109,4152,0.8073,235500000,0.3211,924.1,0.7403
7081,0.811,12660,0.5634,NA,NA,4243,2.033,4590,0.9381,154400000,0.3272,973.8,0.8172
8646,0.9637,13280,0.6078,NA,NA,4840,2.225,4737,0.8903,7211000,0.5638,883.2,0.8426
9482,0.7979,10230,0.6165,NA,NA,3919,2.166,5525,1.078,77270,1.6,979.7,0.908
7409,0.995,10090,0.7565,NA,NA,3916,2.529,4702,0.9471,51760,1.664,821.6,0.8184
9090,0.9934,11420,0.646,NA,NA,3586,1.949,4905,0.9386,62310000,2.361,878.9,0.8611
7633,0.915,10970,0.6112,NA,NA,5078,1.951,5243,0.863,68660000,3.39,1050,0.8291
7216,0.8886,8307,0.7332,NA,NA,4388,2.251,5436,0.9342,17220,5.736,953.2,0.7578
8955,0.7574,7788,0.6735,NA,NA,4330,2.219,4840,0.8476,4074000,4.693,947.6,0.7707
8457,0.7334,10860,0.522,NA,NA,4104,2.207,4982,0.9506,124100000,6.65,962.7,0.8537
7694,1.012,7128,0.6159,NA,NA,4064,2.187,4581,0.8455,146200,5.791,979.3,0.8178
8113,0.8537,11600,0.6038,NA,NA,4423,2.037,4827,0.9054,16160,6.445,1075,0.9509
10170,0.8625,8659,0.8441,NA,NA,4487,1.885,4730,0.7279,16160,6.445,967.1,0.8424
10030,0.8208,10290,0.7551,NA,NA,4230,2.265,4503,0.8529,15440,6.764,958.3,0.8573
10100,0.5761,10980,0.5923,NA,NA,4298,1.786,3914,0.7656,15440,6.764,990.4,0.6764
7674,0.7904,8285,0.6959,NA,NA,4189,1.614,4868,0.897,13360000,3.394,1195,0.7327
7941,0.7143,9793,0.6199,NA,NA,4886,1.853,4028,1.019,107500,3.568,997.7,0.8143
9187,0.8792,12850,0.5711,NA,NA,4687,2.402,4243,1.07,27980,4.028,926.1,0.8409
9135,0.7045,8372,0.619,NA,NA,4393,2.381,3951,1.095,177400000,5.089,993.6,0.8439
8950,0.7015,9038,0.6868,NA,NA,4562,2.025,4298,0.8716,1.815e+09,2.523,805,0.877
8991,1.038,8631,0.748,NA,NA,4203,2.179,4720,0.8196,6252000,2.408,924.9,0.8285
8647,1.033,12060,0.6604,NA,NA,4589,2.111,4595,0.8652,150500000,3.6,884.1,0.8962
7384,0.6948,9306,0.7608,NA,NA,5073,1.902,5227,0.8432,24090,3.646,940.9,0.8145
11040,0.5943,11350,0.6122,NA,NA,4791,1.96,4704,0.8975,23280,3.931,897.7,0.7759
12280,0.6493,8067,0.6634,NA,NA,3786,2.236,5154,0.9687,18870,3.642,971,0.8741
6881,1.068,8099,0.6651,NA,NA,5172,2.359,5346,0.9319,20900,4.088,942,0.9421
9244,0.758,9940,0.7229,NA,NA,4861,1.706,5160,0.8255,20280,4.83,1066,0.7957
7628,1.096,9384,0.7851,NA,NA,3815,2.134,4635,0.8688,1.79e+08,4.807,928.1,0.7711
6681,0.8817,11610,0.6157,NA,NA,4667,1.704,5026,0.9109,669200000,5.209,1027,0.7773
6604,0.769,11010,0.587,NA,NA,4721,1.916,4562,0.803,470100000,3.846,917.4,0.7655
6790,1.065,6899,0.9007,NA,NA,4272,1.897,3591,0.9056,55280000,7.328,936,0.767
10880,0.7231,12460,0.6062,NA,NA,3764,2.197,5205,1.018,650300,5.616,1020,0.8238
8656,0.7343,10510,0.7177,NA,NA,4620,2.647,6834,0.802,19630,5.61,1060,0.8448
8691,0.7719,11470,0.6184,NA,NA,4555,2.258,4113,0.9917,16720,5.83,1084,0.7736
12460,0.8552,11510,0.6221,NA,NA,3947,2.136,5347,0.9739,1612000,5.322,905.6,0.6852
8619,0.8695,10120,0.6625,NA,NA,4235,1.897,4094,0.9102,19860,3.477,947,0.8579
8952,0.8467,8794,0.7069,NA,NA,4092,2.176,4845,0.9338,32100,3.211,882.9,0.7876
9315,0.7304,8633,0.7033,NA,NA,4367,1.96,4510,0.9258,21930,4.591,935.8,0.8525
8699,0.9201,10280,0.7322,NA,NA,4766,2.366,5163,1.179,147800000,8.644,916,0.9308
7961,1.201,7998,0.6447,NA,NA,3764,2.003,3679,0.8798,66090,8.41,1037,0.8862
7369,0.9773,9041,0.6365,NA,NA,3820,1.608,4981,0.9384,4930000,7.331,1014,0.8656
7295,0.9541,8189,0.9249,NA,NA,4110,2.219,4279,0.9568,14260000,9.194,976.1,0.8514
8038,0.8862,9792,0.7114,NA,NA,4731,2.223,4653,0.8989,19890000,8.676,1050,0.8099
8708,0.8349,10240,0.6643,NA,NA,4396,2.023,4967,0.9243,2859000,9.652,987.6,0.8065
7539,0.7495,8564,0.7212,NA,NA,4597,1.873,4627,0.9934,238600000,7.009,980.6,0.8211
7315,0.8641,7091,0.8618,NA,NA,4951,2.362,4557,0.868,4065000,9.545,913.8,0.8848
8079,0.7294,10540,0.6756,NA,NA,4649,2.403,4928,0.8138,73160000,6.976,965.8,0.8963
7993,0.8563,9593,0.8046,NA,NA,5159,2.076,3559,0.8939,108500,7.739,999.7,0.7068
8053,0.9229,7086,0.6505,NA,NA,5464,2.176,4343,1.047,17190,6.258,1139,0.7367
8320,1.219,9202,0.7411,NA,NA,3870,2.733,4075,0.9645,17190,6.258,892.5,0.7977
6953,0.9187,9907,0.7519,NA,NA,4383,2.245,4684,0.9203,17190,6.258,845.9,0.6823
8741,1.052,8817,0.7083,NA,NA,4462,1.95,5222,1.109,17590,6.235,1041,0.7277
7294,0.7636,10380,0.6484,NA,NA,3855,2.545,4488,1.015,17220,6.132,970.8,0.9009
11130,0.7206,9928,0.8789,NA,NA,4011,1.776,4808,0.9267,6708000,6.104,962.5,0.7944
9392,0.898,8612,0.6676,NA,NA,4713,1.825,3902,1.034,529800,6.604,901.7,0.8294
11060,0.8031,9520,0.6725,NA,NA,5954,2.353,5178,0.8218,29250,3.467,968.1,0.9327
10770,0.9091,7796,0.597,NA,NA,4728,2.299,4904,0.959,41840,2.082,977.1,0.8738
7161,1.057,12070,0.658,NA,NA,4219,2.348,4274,0.8881,36050,2.493,960.6,0.8281
8057,0.8436,8594,0.696,NA,NA,3917,2.059,5198,0.9704,33260,2.612,877.7,0.8665
8237,0.7537,10300,0.7177,NA,NA,4219,1.678,4470,0.999,30840,2.487,1082,0.8568
9668,0.7492,7910,0.6969,NA,NA,4594,1.76,4341,1.009,335900,1.222,1019,0.8372
8234,0.7882,9737,0.6433,NA,NA,4609,1.798,3957,0.9202,30810,2.143,970.5,0.9253
7554,0.8758,11030,0.7385,NA,NA,4473,2.247,4465,0.859,33020,2.346,900.2,0.8747
8328,0.846,9677,0.7613,NA,NA,4828,2.26,4122,0.8069,164700,1.365,958.3,0.8693
10830,0.793,12610,0.5754,NA,NA,4202,1.464,4224,1.006,1.8e+07,0.4033,967.6,0.7116
10770,0.7039,7895,0.7136,NA,NA,4177,1.902,4873,0.8558,2465000,0.539,908.3,0.834
9395,0.6327,7432,0.6962,NA,NA,4422,1.901,4462,0.914,10090000,0.5486,995.5,0.8307
6767,0.9257,7986,0.7116,NA,NA,4247,2.237,4561,0.8795,3.957e+09,0.2312,1022,0.7774
10590,0.639,7861,0.7085,NA,NA,4228,2.244,5252,0.845,617600,0.7682,1079,0.7829
9542,0.7451,10470,0.6653,NA,NA,4604,1.949,5206,0.8588,204600,0.8664,877.9,0.8418
9109,0.799,8233,0.7013,NA,NA,4949,2.043,5129,0.7845,64970,1.307,894.1,0.7894
7625,0.9338,10720,0.6949,NA,NA,4769,2.31,4247,0.8486,764400,0.5845,890.8,0.9323
8567,1.088,13240,0.5457,NA,NA,4891,2.146,4230,0.9701,56080000,1.392,1048,0.8415
8682,0.8572,8858,0.6196,NA,NA,4891,2.233,3948,0.9809,243700,0.6784,996.7,0.8975
8479,0.7754,8225,0.6058,NA,NA,4743,2.329,4626,0.7838,1095000,0.5477,934.8,0.7957
6281,0.9684,8655,0.7247,NA,NA,4484,2.399,4323,0.9295,591200,0.6271,965.7,0.9111
8047,0.9267,8796,0.7398,NA,NA,4579,2.537,7598,0.6829,300100000,0.3445,1129,0.8316
7949,0.9677,11650,0.6548,NA,NA,3975,1.91,6707,0.9448,300100000,0.3445,1051,0.7422
9088,0.8919,12670,0.6269,NA,NA,4479,2.418,5402,1.002,4894000,0.4085,1086,0.7702
5811,0.9622,8541,0.6774,NA,NA,4212,1.907,5293,0.7752,2359000,0.4337,885.9,0.8273
8273,0.962,9399,0.7458,NA,NA,4018,1.965,4811,0.9417,31300000,0.309,1099,0.9329
8899,0.6818,9034,0.7732,NA,NA,4838,2.242,4606,0.8583,31300000,0.309,978.2,0.7595
9009,0.796,7040,0.8284,NA,NA,5099,1.967,4617,0.9727,10960000,0.4134,920.7,0.7998
13050,0.6802,8245,0.7056,NA,NA,4272,1.958,4557,0.9853,8218000,0.4408,1058,0.854
6241,0.8937,7633,0.8345,NA,NA,4002,2.938,4486,1.105,2284000,0.5118,1008,0.7748
9257,0.7783,7982,0.778,NA,NA,4100,1.913,4732,1.062,3910000,0.4273,1112,0.7491
7371,0.9716,9804,0.5932,NA,NA,4179,1.815,5099,1.064,7.667e+09,0.2547,1152,0.8329
7848,0.8715,10720,0.5551,NA,NA,3815,2.146,5148,0.8978,1003000,3.213,1000,0.8057
8317,0.8155,9844,0.7067,NA,NA,3534,1.969,4339,1.001,6.297e+09,3.038,1013,0.737
8486,0.9531,10340,0.6472,NA,NA,4543,1.782,4425,0.9069,125900000,0.8924,945.6,0.8851
7232,0.8584,9522,0.7075,NA,NA,4867,2.606,4158,0.7467,10220000,0.4389,921.8,0.8058
6316,0.8018,8580,0.8066,NA,NA,4612,2.496,4947,0.83,26600000,0.4562,877.8,0.9106
7507,0.9185,8002,0.7344,NA,NA,4728,2.002,4260,0.8932,4114000,0.4321,1070,0.7398
7852,0.5604,9583,0.6439,NA,NA,4947,1.913,4137,0.9428,1.709e+09,0.2222,1010,0.8533
7668,0.8344,7888,0.687,NA,NA,4648,2.091,4131,0.8872,1.329e+09,0.2583,1042,0.8913
7373,0.8144,8991,0.6705,NA,NA,4307,2.183,4099,0.9832,458600000,0.2329,1031,0.8178
8944,0.7723,11050,0.6192,NA,NA,4579,2.291,4033,0.9011,901200000,0.2389,928.1,0.9674
7763,1.017,8656,0.6801,NA,NA,4799,1.645,4028,1.088,30240000,0.3755,1007,0.8821
8739,1.137,10410,0.5316,NA,NA,3839,2.105,4222,0.9451,58920000,0.3205,892.8,0.8897
4123,0.8551,11130,0.5951,NA,NA,4811,2.214,3861,0.9233,243900000,0.3083,1013,0.8033
5506,0.8326,10480,0.6614,NA,NA,4316,2.033,4504,0.8629,8.23e+08,0.2582,954.1,0.813
8213,0.6522,11110,0.6825,NA,NA,4444,1.824,4844,0.9109,322400000,0.2946,894.8,0.8521
9179,0.6951,12360,0.6436,NA,NA,4207,1.77,4424,0.9982,161300000,0.2763,958.1,0.8175
6482,0.8139,9972,0.7361,NA,NA,4652,1.923,3626,1.069,2.2e+08,0.2828,895.6,0.7895
9055,0.8415,11150,0.6623,NA,NA,4569,2.577,5160,0.7581,1.49e+09,0.281,900.2,0.8641
8829,0.7786,5330,0.6667,NA,NA,4471,2.48,4690,0.9213,2.75e+09,0.2318,1032,0.7718
11470,0.8279,12750,0.5378,NA,NA,5136,2.408,4834,0.7561,2.75e+09,0.2318,972.3,0.8061
7370,1.224,8756,0.7254,NA,NA,4300,2.139,5166,0.938,2.75e+09,0.2318,937.7,0.8716
7172,0.9066,10690,0.6865,NA,NA,3940,2.02,4984,0.8697,2.75e+09,0.2318,978.4,0.7945
7975,1.042,7631,0.7947,NA,NA,5273,1.93,5263,0.7869,468400000,0.2954,945.8,0.972
8425,0.9715,12500,0.667,NA,NA,3873,2.438,4612,1.001,468400000,0.2954,993.5,0.8331
6525,0.7932,12150,0.7424,NA,NA,3825,2.031,4539,0.9599,17030000,0.4814,973.2,0.8651
10510,0.5974,6950,0.8594,NA,NA,4692,1.995,3259,0.9338,428200,0.7512,833.2,0.9554
7755,0.9121,12240,0.7136,NA,NA,4389,2.097,3882,0.9592,350500,0.9506,813.4,0.7603
8773,0.9881,13460,0.5465,NA,NA,5915,2.183,4789,0.8923,1342000,0.5461,931.1,0.9569
8658,0.8117,12940,0.6317,NA,NA,5034,3.042,3765,0.9847,112500,1.102,1069,0.8054
7156,0.8671,9271,0.734,NA,NA,4876,2.441,4959,0.7715,4370000,0.4494,983.9,0.8627
10260,0.9356,6102,0.7519,NA,NA,5127,1.91,4620,0.9555,4370000,0.4494,1063,0.8194
7507,1.03,13510,0.6992,NA,NA,4118,1.789,4155,0.861,1257000,0.5794,970.2,0.7783
6577,0.6965,10450,0.7412,NA,NA,3882,2.304,4369,1.044,301300,0.6985,905.5,0.8056
7272,0.8354,11940,0.7203,NA,NA,4584,2.329,4479,1.034,235100,0.8184,1023,0.7753
9470,0.9266,9099,0.6687,NA,NA,4831,1.985,4182,1.028,6488000,0.3695,1074,0.8452
7873,0.9631,8471,0.7777,NA,NA,4468,2.059,5360,0.8789,17690000,0.3443,1105,0.7686
9981,0.8917,15500,0.5411,NA,NA,4367,1.77,4596,0.9842,17690000,0.3443,1093,0.9584
8489,1.252,7915,0.7254,NA,NA,3833,2.643,3981,0.8741,2885000,0.4568,969,0.8584
6914,1.256,11610,0.7039,NA,NA,4325,1.867,4267,0.8791,4781000,0.4298,918.4,0.8781
8006,1.032,10020,0.6744,NA,NA,4428,1.938,4432,1.165,215500,0.9615,874.9,0.8787
8095,0.9115,10020,0.7149,NA,NA,4251,2.068,4212,1.039,111800,1.259,1022,0.8171
7591,0.8267,10060,0.5867,NA,NA,4670,1.963,4694,0.9375,43550,1.613,989.2,0.9049
6646,0.8665,5766,0.6735,NA,NA,4835,1.614,4357,1.017,438500,0.7472,1092,0.7718
8216,0.6657,6736,0.918,NA,NA,4842,2.135,4974,0.8232,1362000,0.5184,969.7,0.6773
11500,0.6105,8118,0.6989,NA,NA,4032,2.396,5365,0.951,4626000,0.479,1008,0.7117
7582,0.9791,11130,0.6734,NA,NA,5412,2.058,4622,1.084,1346000,0.6097,868.3,0.7599
8537,0.7648,9592,0.8014,NA,NA,5697,2.063,4290,1.046,1508000,0.5327,1028,0.7856
8948,0.7646,8684,0.8117,NA,NA,4935,2.595,4425,0.9335,115500,1.206,985.8,0.8159
9568,0.7655,12930,0.6609,NA,NA,4406,2.288,3716,0.9509,44190,1.921,878,0.9353
6974,1.015,8516,0.666,NA,NA,4273,1.959,4532,0.8857,17660000,0.3594,1017,0.8125
7259,1.075,10140,0.8065,NA,NA,3519,2.737,4104,1.19,25740000,0.3498,1033,0.8106
6425,0.7999,9007,0.8479,NA,NA,4495,2.694,4602,0.8611,24960000,0.3504,928.8,0.9245
7323,0.8947,7901,1.051,NA,NA,4689,2.457,3976,1.016,528800000,0.3109,823.7,0.8628
7132,0.9211,10640,0.6249,NA,NA,5570,2.253,4000,0.9832,528800000,0.3109,1013,0.8732
11570,0.7448,11160,0.6415,NA,NA,4121,2.48,4365,1.055,5.28e+09,0.2177,1057,0.8351
6503,0.8679,7683,0.8059,NA,NA,4384,2.384,4713,0.918,1.845e+09,0.2406,1004,0.7898
6725,0.7933,9227,0.6932,NA,NA,4860,2.311,3833,1.081,585700000,0.3442,1004,0.8226
7763,1.351,11780,0.5613,NA,NA,4397,2.047,4591,0.8426,1.883e+09,0.2885,1018,0.7734
7722,1.014,10590,0.6624,NA,NA,4236,1.965,4640,0.8992,827100000,0.2218,874.2,0.7415
9754,0.9585,14210,0.5403,NA,NA,5137,2.424,4613,0.9647,414800000,0.3332,1003,0.9831
10160,0.6382,9199,0.7632,NA,NA,4534,1.709,4164,0.9592,38680000,0.3416,855.7,0.8531
8029,0.7626,8772,0.6267,NA,NA,4080,2.235,4597,1.073,1244000,0.5307,926.3,0.7992
7439,0.9153,8112,0.5638,NA,NA,4916,1.844,4994,0.9571,1894000,0.5937,863.9,0.8813
8738,0.823,11170,0.6151,NA,NA,4870,1.789,4355,0.9262,364200,0.7636,904.5,0.8555
8775,0.8422,8274,0.7139,NA,NA,5187,1.703,4470,0.7943,523100,0.8648,879.1,0.8219
8586,0.8181,9270,0.7406,NA,NA,4751,2.041,4718,0.8834,450600,0.5841,1086,0.8381
7401,0.8194,8507,0.7549,NA,NA,4885,2.135,4448,0.8764,2772000,0.5253,1034,0.7354
